empire_id,empire_name,status,year,gdp,population,colonies,description
2a8b6fc81d,The Unified Technocracy,Birth,0,5000.0,0.0,1,"The The Unified Technocracy emerges in the galaxy, establishing its capital at GDE-122-b."
2320636026,The Unified Technocracy,Birth,0,5000.0,0.0,1,"The The Unified Technocracy emerges in the galaxy, establishing its capital at GDE-122-c."
e976b29c9d,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at GDE-122-d."
dc0074adc3,The Great Unified Imperium,Birth,0,5000.0,0.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at Gaia-1650-c."
303a3df484,The Unified AI Hegemony,Birth,0,5000.0,23283650.0,1,"The The Unified AI Hegemony emerges in the galaxy, establishing its capital at Gaia-1650-d."
02b9381952,The Aurelian Technocracy,Birth,0,5000.0,27003919.0,1,"The The Aurelian Technocracy emerges in the galaxy, establishing its capital at Gaia-1650-e."
08caaac3af,The Unified AI Hegemony,Birth,0,5000.0,0.0,1,"The The Unified AI Hegemony emerges in the galaxy, establishing its capital at Tau Orionis-c."
0ad458611c,The Great Unified Imperium,Birth,0,5000.0,31119047.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at Tau Orionis-d."
c2fe0ab024,The Unified AI Hegemony,Birth,0,5000.0,0.0,1,"The The Unified AI Hegemony emerges in the galaxy, establishing its capital at Tau Orionis-e."
91474e8269,The Vesperian AI Hegemony,Birth,0,5000.0,0.0,1,"The The Vesperian AI Hegemony emerges in the galaxy, establishing its capital at HR 66132-b."
32d2bbd884,The Great Unified Imperium,Birth,0,5000.0,0.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at HR 66132-c."
f343101fe6,The Unified Technocracy,Birth,0,5000.0,0.0,1,"The The Unified Technocracy emerges in the galaxy, establishing its capital at Kepler-5383-b."
1cf19da3a9,The Consolidated Unified Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Unified Systems emerges in the galaxy, establishing its capital at Kepler-5383-c."
fc241018ec,The Kaelumis Technocracy,Birth,0,5000.0,0.0,1,"The The Kaelumis Technocracy emerges in the galaxy, establishing its capital at Kepler-5383-d."
2c6958242d,The Merian AI Hegemony,Birth,0,5000.0,0.0,1,"The The Merian AI Hegemony emerges in the galaxy, establishing its capital at Kepler-5383-e."
950050e41a,The Great Zylarite Imperium,Birth,0,5000.0,0.0,1,"The The Great Zylarite Imperium emerges in the galaxy, establishing its capital at GDE-4070-b."
7ec564c9db,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at GDE-4070-c."
2e4e7545f5,The Great Unified Imperium,Birth,0,5000.0,0.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at GDE-4070-d."
f9c2058d1a,The Zylarian AI Hegemony,Birth,0,5000.0,0.0,1,"The The Zylarian AI Hegemony emerges in the galaxy, establishing its capital at GDE-4070-e."
28100766c8,The Consolidated Bulgite Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Bulgite Systems emerges in the galaxy, establishing its capital at Omega Bulge-b."
bbf8578e8c,The Consolidated Unified Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Unified Systems emerges in the galaxy, establishing its capital at HD 242398-d."
8478dfd6f7,The Consolidated Merari Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Merari Systems emerges in the galaxy, establishing its capital at HD 242398-e."
6f1e390274,The Kaelumis AI Hegemony,Birth,0,5000.0,0.0,1,"The The Kaelumis AI Hegemony emerges in the galaxy, establishing its capital at HD 242398-f."
b12b67a0db,The Unified Technocracy,Birth,0,5000.0,0.0,1,"The The Unified Technocracy emerges in the galaxy, establishing its capital at HD 242398-g."
28728de334,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at Webb-7340-b."
5d6505f12a,The Great Unified Imperium,Birth,0,5000.0,26243455.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at Webb-7340-c."
2c64149009,The Unified AI Hegemony,Birth,0,5000.0,0.0,1,"The The Unified AI Hegemony emerges in the galaxy, establishing its capital at Kepler-3223-b."
ed45fe3a8d,The Great Vesperari Imperium,Birth,0,5000.0,0.0,1,"The The Great Vesperari Imperium emerges in the galaxy, establishing its capital at Kepler-3223-c."
b1f20b8a8c,The Aurelan Technocracy,Birth,0,5000.0,0.0,1,"The The Aurelan Technocracy emerges in the galaxy, establishing its capital at Kepler-3223-d."
43cb04ad80,The Xenoid Technocracy,Birth,0,5000.0,0.0,1,"The The Xenoid Technocracy emerges in the galaxy, establishing its capital at PSR 161837-b."
3a375c2f6d,The Scientific AI Hegemony,Birth,0,5000.0,0.0,1,"The The Scientific AI Hegemony emerges in the galaxy, establishing its capital at HR 121153-c."
0fa7096d5a,The Consolidated Zelis Systems,Birth,0,5000.0,34041742.0,1,"The The Consolidated Zelis Systems emerges in the galaxy, establishing its capital at HR 121153-d."
3c196b299c,The Great Scientific Imperium,Birth,0,5000.0,0.0,1,"The The Great Scientific Imperium emerges in the galaxy, establishing its capital at HR 121153-e."
1a67be5b7f,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at TESS-945-b."
862f6cbc45,The Consolidated Unified Systems,Birth,0,5000.0,39544612.0,1,"The The Consolidated Unified Systems emerges in the galaxy, establishing its capital at TESS-945-c."
9883f23173,The Great Consolidated Imperium,Birth,0,5000.0,0.0,1,"The The Great Consolidated Imperium emerges in the galaxy, establishing its capital at HD 179598-e."
22c13af7a1,The Consolidated Unified Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Unified Systems emerges in the galaxy, establishing its capital at HD 179598-f."
ac70f57b73,The Unified Technocracy,Birth,0,5000.0,0.0,1,"The The Unified Technocracy emerges in the galaxy, establishing its capital at HD 179598-g."
60a971a839,The Great Cygnan Imperium,Birth,0,5000.0,0.0,1,"The The Great Cygnan Imperium emerges in the galaxy, establishing its capital at Pi Cygni-b."
e941b86692,The Great Cygnite Imperium,Birth,0,5000.0,0.0,1,"The The Great Cygnite Imperium emerges in the galaxy, establishing its capital at Pi Cygni-c."
8dcb447d0f,The Cygnian Technocracy,Birth,0,5000.0,0.0,1,"The The Cygnian Technocracy emerges in the galaxy, establishing its capital at Pi Cygni-d."
0130446f7e,The Scientific AI Hegemony,Birth,0,5000.0,0.0,1,"The The Scientific AI Hegemony emerges in the galaxy, establishing its capital at TESS-1750-b."
d1ebd8161b,The Unified Technocracy,Birth,0,5000.0,37981167.0,1,"The The Unified Technocracy emerges in the galaxy, establishing its capital at TESS-1750-c."
d056d7ce4a,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at TESS-1750-e."
74136dc7b0,The Solari Technocracy,Birth,0,5000.0,0.0,1,"The The Solari Technocracy emerges in the galaxy, establishing its capital at TESS-1750-f."
61dc46303f,The Great Consolidated Imperium,Birth,0,5000.0,0.0,1,"The The Great Consolidated Imperium emerges in the galaxy, establishing its capital at Gaia-9760c-b."
8fbf42f886,The Vesperis Star Empire,Birth,0,5000.0,0.0,1,"The The Vesperis Star Empire emerges in the galaxy, establishing its capital at Gaia-9760c-c."
7388512271,The Unified Technocracy,Birth,0,5000.0,0.0,1,"The The Unified Technocracy emerges in the galaxy, establishing its capital at Gaia-9760c-d."
b6ae409cbf,The Great Unified Imperium,Birth,0,5000.0,0.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at Gaia-9760c-e."
622de7102b,The Consolidated Orionite Systems,Birth,0,5000.0,59555028.0,1,"The The Consolidated Orionite Systems emerges in the galaxy, establishing its capital at Kepler-2936-b."
996190e522,The Orionan Technocracy,Birth,0,5000.0,20794731.0,1,"The The Orionan Technocracy emerges in the galaxy, establishing its capital at Gaia-776-d."
f7bd18e491,The Thranis Technocracy,Birth,0,5000.0,35680877.0,1,"The The Thranis Technocracy emerges in the galaxy, establishing its capital at Gaia-776-f."
556d6c2378,The Meroid AI Hegemony,Birth,0,5000.0,26971152.0,1,"The The Meroid AI Hegemony emerges in the galaxy, establishing its capital at HIP 76600-e."
ff559623e3,The Consolidated Star Empire,Birth,0,5000.0,0.0,1,"The The Consolidated Star Empire emerges in the galaxy, establishing its capital at HIP 76600-f."
a38e0777cd,The Great Zelex Imperium,Birth,0,5000.0,0.0,1,"The The Great Zelex Imperium emerges in the galaxy, establishing its capital at HIP 76600-g."
4c2540c708,The Great Unified Imperium,Birth,0,5000.0,31730970.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at HIP 244648-b."
b7069c3852,The Great Unified Imperium,Birth,0,5000.0,0.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at GDE-4485-b."
81714ff4c3,The Consolidated Star Empire,Birth,0,5000.0,18296591.0,1,"The The Consolidated Star Empire emerges in the galaxy, establishing its capital at GDE-4485-c."
f3f5dfde4c,The Great Scientific Imperium,Birth,0,5000.0,0.0,1,"The The Great Scientific Imperium emerges in the galaxy, establishing its capital at Kepler-2106-b."
e12feef736,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at Kepler-2106-c."
fba15f0324,The Great Unified Imperium,Birth,0,5000.0,0.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at Kepler-2106-d."
350e107aae,The Great Allied Imperium,Birth,0,5000.0,0.0,1,"The The Great Allied Imperium emerges in the galaxy, establishing its capital at Kepler-2106-e."
22091a7056,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at GDE-7889-b."
03d3903c7c,The Unified AI Hegemony,Birth,0,5000.0,0.0,1,"The The Unified AI Hegemony emerges in the galaxy, establishing its capital at GDE-7889-c."
2211d3100d,The Consolidated Kaelumex Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Kaelumex Systems emerges in the galaxy, establishing its capital at TESS-5589-c."
459f704847,The Thranari Technocracy,Birth,0,5000.0,0.0,1,"The The Thranari Technocracy emerges in the galaxy, establishing its capital at TESS-5589-d."
575810e85b,The Great Scientific Imperium,Birth,0,5000.0,0.0,1,"The The Great Scientific Imperium emerges in the galaxy, establishing its capital at TESS-5589-e."
182edcdd37,The Aurelan Star Empire,Birth,0,5000.0,0.0,1,"The The Aurelan Star Empire emerges in the galaxy, establishing its capital at GDE-8146-b."
e47a782635,The Consolidated Xi-sagittariis Systems,Birth,0,5000.0,68751154.0,1,"The The Consolidated Xi-sagittariis Systems emerges in the galaxy, establishing its capital at Xi Sagittarii-d."
2705d84a32,The Unified AI Hegemony,Birth,0,5000.0,59591302.0,1,"The The Unified AI Hegemony emerges in the galaxy, establishing its capital at Webb-7499-f."
92810d80b3,The Aurelis Technocracy,Birth,0,5000.0,25133365.0,1,"The The Aurelis Technocracy emerges in the galaxy, establishing its capital at Webb-7499-h."
7e5521abbb,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at Gliese 192.0-b."
b9ec32251d,The Allied Technocracy,Birth,0,5000.0,0.0,1,"The The Allied Technocracy emerges in the galaxy, establishing its capital at Gliese 192.0-c."
7c376afd56,The Kaelumis Technocracy,Birth,0,5000.0,37185139.0,1,"The The Kaelumis Technocracy emerges in the galaxy, establishing its capital at TESS-8623-c."
0cb785b3d6,The Great Kaelumite Imperium,Birth,0,5000.0,0.0,1,"The The Great Kaelumite Imperium emerges in the galaxy, establishing its capital at TESS-8623-e."
7bf42c3a49,The Sagittariite Technocracy,Birth,0,5000.0,29108535.0,1,"The The Sagittariite Technocracy emerges in the galaxy, establishing its capital at Theta Sagittarii-b."
c3b1779520,The Aurelis AI Hegemony,Birth,0,5000.0,17631331.0,1,"The The Aurelis AI Hegemony emerges in the galaxy, establishing its capital at TESS-194-d."
37a4cea3d7,The Consolidated Technocracy,Birth,0,5000.0,36551379.0,1,"The The Consolidated Technocracy emerges in the galaxy, establishing its capital at HIP 262134-b."
57733c8324,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at HIP 262134-c."
467216187a,The Allied Star Empire,Birth,0,5000.0,0.0,1,"The The Allied Star Empire emerges in the galaxy, establishing its capital at HIP 262134-d."
e00bc2a5e5,The Thranite Technocracy,Birth,0,5000.0,0.0,1,"The The Thranite Technocracy emerges in the galaxy, establishing its capital at HR 189541-b."
b2c9872c2d,The Great Unified Imperium,Birth,0,5000.0,0.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at Omega Sagittarii-b."
792f609a6f,The Great Unified Imperium,Birth,0,5000.0,0.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at Omega Sagittarii-c."
b9c3618013,The Great Unified Imperium,Birth,0,5000.0,0.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at Omega Sagittarii-d."
3aa8ce54ee,The Great Allied Imperium,Birth,0,5000.0,0.0,1,"The The Great Allied Imperium emerges in the galaxy, establishing its capital at Omega Sagittarii-f."
4b4e90bd89,The Meran AI Hegemony,Birth,0,5000.0,33203933.0,1,"The The Meran AI Hegemony emerges in the galaxy, establishing its capital at HR 36296-d."
764f599826,The Great Unified Imperium,Birth,0,5000.0,31550487.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at HD 173878-d."
83c39baf65,The Great Zylarite Imperium,Birth,0,5000.0,0.0,1,"The The Great Zylarite Imperium emerges in the galaxy, establishing its capital at HD 173878-e."
927dbfac0b,The Scientific Technocracy,Birth,0,5000.0,31990749.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at HD 14799-e."
8e65d7f5b1,The Great Scientific Imperium,Birth,0,5000.0,0.0,1,"The The Great Scientific Imperium emerges in the galaxy, establishing its capital at HD 14799-f."
f0f8b2423b,The Great Xenex Imperium,Birth,0,5000.0,0.0,1,"The The Great Xenex Imperium emerges in the galaxy, establishing its capital at HD 14799-h."
31aeef2350,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at HR 19907-e."
83775e646f,The Consolidated Consolidated Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Consolidated Systems emerges in the galaxy, establishing its capital at HR 19907-f."
2ed96a351c,The Unified Technocracy,Birth,0,5000.0,0.0,1,"The The Unified Technocracy emerges in the galaxy, establishing its capital at HR 19907-g."
c1cc584fd5,The Great Unified Imperium,Birth,0,5000.0,0.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at Webb-1869-b."
11452e96e6,The Great Scientific Imperium,Birth,0,5000.0,0.0,1,"The The Great Scientific Imperium emerges in the galaxy, establishing its capital at Webb-1869-c."
80ce70725d,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at Webb-1869-d."
75447b1ce9,The Great Zylarian Imperium,Birth,0,5000.0,0.0,1,"The The Great Zylarian Imperium emerges in the galaxy, establishing its capital at Webb-1869-f."
f61290c372,The Consolidated Scientific Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Scientific Systems emerges in the galaxy, establishing its capital at HD 193309-c."
71efb681fc,The Aureloid AI Hegemony,Birth,0,5000.0,24328533.0,1,"The The Aureloid AI Hegemony emerges in the galaxy, establishing its capital at Gliese 325.0-b."
13b6f1c19c,The Allied Technocracy,Birth,0,5000.0,29004770.0,1,"The The Allied Technocracy emerges in the galaxy, establishing its capital at PSR 104430-e."
ee9099d9b7,The Vesperan Technocracy,Birth,0,5000.0,68997095.0,1,"The The Vesperan Technocracy emerges in the galaxy, establishing its capital at PSR 104430-h."
38d523ac80,The Consolidated Scientific Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Scientific Systems emerges in the galaxy, establishing its capital at TESS-8080-b."
4bf29f7756,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at TESS-8080-c."
8a78a0e229,The Great Unified Imperium,Birth,0,5000.0,0.0,1,"The The Great Unified Imperium emerges in the galaxy, establishing its capital at TESS-8080-d."
5fec320399,The Unified Technocracy,Birth,0,5000.0,0.0,1,"The The Unified Technocracy emerges in the galaxy, establishing its capital at TESS-2121-c."
822326926a,The Unified Technocracy,Birth,0,5000.0,32660979.0,1,"The The Unified Technocracy emerges in the galaxy, establishing its capital at TESS-2121-d."
0a6e8b3547,The Nu-cygnis Star Empire,Birth,0,5000.0,0.0,1,"The The Nu-cygnis Star Empire emerges in the galaxy, establishing its capital at Nu Cygni-c."
8bc980ecf5,The Unified Star Empire,Birth,0,5000.0,0.0,1,"The The Unified Star Empire emerges in the galaxy, establishing its capital at Webb-9920-b."
18daa88e4f,The Great Scientific Imperium,Birth,0,5000.0,0.0,1,"The The Great Scientific Imperium emerges in the galaxy, establishing its capital at Rho Persei-b."
b6d872712f,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at Rho Persei-c."
7c40c9ebf8,The Consolidated Scientific Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Scientific Systems emerges in the galaxy, establishing its capital at Gliese 390.0-b."
28f3b831a2,The Scientific Technocracy,Birth,0,5000.0,0.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at Gliese 390.0-c."
20af608f42,The Consolidated Consolidated Systems,Birth,0,5000.0,26678442.0,1,"The The Consolidated Consolidated Systems emerges in the galaxy, establishing its capital at Chi Orionis-b."
f03d90fb8f,The Great Thranite Imperium,Birth,0,5000.0,0.0,1,"The The Great Thranite Imperium emerges in the galaxy, establishing its capital at TESS-7800-b."
3c04f1e4d3,The Great Scientific Imperium,Birth,0,5000.0,0.0,1,"The The Great Scientific Imperium emerges in the galaxy, establishing its capital at TESS-7800-c."
123f4d1fb7,The Aurelian Technocracy,Birth,0,5000.0,0.0,1,"The The Aurelian Technocracy emerges in the galaxy, establishing its capital at TESS-7800-d."
15474381ae,The Great Scientific Imperium,Birth,0,5000.0,0.0,1,"The The Great Scientific Imperium emerges in the galaxy, establishing its capital at TESS-7800-e."
e905d91038,The Consolidated Allied Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Allied Systems emerges in the galaxy, establishing its capital at Webb-2356-b."
f7ed0ea8ba,The Consolidated Thranari Systems,Birth,0,5000.0,0.0,1,"The The Consolidated Thranari Systems emerges in the galaxy, establishing its capital at Webb-2356-c."
176da50470,The Consolidated Unified Systems,Birth,0,5000.0,56236120.0,1,"The The Consolidated Unified Systems emerges in the galaxy, establishing its capital at Mu Persei-d."
f83f785370,The Great Consolidated Imperium,Birth,0,5000.0,0.0,1,"The The Great Consolidated Imperium emerges in the galaxy, establishing its capital at GDE-4121-e."
85aec51e58,The Great Consolidated Imperium,Birth,0,5000.0,0.0,1,"The The Great Consolidated Imperium emerges in the galaxy, establishing its capital at Gaia-3148-b."
4c224c8349,The Vesperari Technocracy,Birth,0,5000.0,37500169.0,1,"The The Vesperari Technocracy emerges in the galaxy, establishing its capital at TESS-5894-e."
37270686ec,The Scientific Technocracy,Birth,0,5000.0,31558209.0,1,"The The Scientific Technocracy emerges in the galaxy, establishing its capital at Beta Bulge-b."
b9be6a525a,The Great Bulgite Imperium,Birth,0,5000.0,0.0,1,"The The Great Bulgite Imperium emerges in the galaxy, establishing its capital at Beta Bulge-d."
2640424e04,The Unified AI Hegemony,Collapse,200,5000.0,0.0,1,Internal instability and resource depletion cause the collapse of the central authority of The Unified AI Hegemony.
7664b6b371,The Orionian Technocracy,Collapse,200,5000.0,0.0,1,Internal instability and resource depletion cause the collapse of the central authority of The Orionian Technocracy.
739bb87006,The Great Unified Imperium,Collapse,200,5000.0,0.0,1,Internal instability and resource depletion cause the collapse of the central authority of The Great Unified Imperium.
dc652af4e1,The Cygnan Technocracy,Collapse,200,5000.0,0.0,1,Internal instability and resource depletion cause the collapse of the central authority of The Cygnan Technocracy.
373ea01e5c,The Consolidated Technocracy,Collapse,200,5000.0,0.0,1,Internal instability and resource depletion cause the collapse of the central authority of The Consolidated Technocracy.
8e17c1b492,The Solex Star Empire,Collapse,200,5000.0,0.0,1,Internal instability and resource depletion cause the collapse of the central authority of The Solex Star Empire.
7c376afd56,The Kaelumis Technocracy,Collapse,200,5000.0,0.0,1,Internal instability and resource depletion cause the collapse of the central authority of The Kaelumis Technocracy.
23979e6a05,The Great Unified Imperium,Collapse,300,5000.0,0.0,1,Internal instability and resource depletion cause the collapse of the central authority of The Great Unified Imperium.
14c594f145,The Unified Star Empire,Collapse,300,5000.0,0.0,1,Internal instability and resource depletion cause the collapse of the central authority of The Unified Star Empire.
b8c054770f,The Consolidated Beta-bulgis Systems,Collapse,300,5000.0,0.0,1,Internal instability and resource depletion cause the collapse of the central authority of The Consolidated Beta-bulgis Systems.
0ed21e60e5,The Orionan Star Empire,Collapse,300,5000.0,0.0,1,Internal instability and resource depletion cause the collapse of the central authority of The Orionan Star Empire.
691ec52085,The Zelian AI Hegemony,Collapse,300,5000.0,0.0,1,Internal instability and resource depletion cause the collapse of the central authority of The Zelian AI Hegemony.
53856bd8ca,The Allied Technocracy,Collapse,300,5000.0,0.0,1,Internal instability and resource depletion cause the collapse of the central authority of The Allied Technocracy.
adc1c77061,The Great Unified Imperium,Collapse,300,5000.0,0.0,1,Internal instability and resource depletion cause the collapse of the central authority of The Great Unified Imperium.
5d94c085f5,The Allied Technocracy,Collapse,300,5000.0,0.0,1,Internal instability and resource depletion cause the collapse of the central authority of The Allied Technocracy.
822326926a,The Unified Technocracy,Collapse,300,5000.0,0.0,1,Internal instability and resource depletion cause the collapse of the central authority of The Unified Technocracy.
f8a4edc83b,The Consolidated AI Hegemony,Collapse,400,5000.0,0.0,1,Internal instability and resource depletion cause the collapse of the central authority of The Consolidated AI Hegemony.
4c67325ea2,The Unified Technocracy,Collapse,400,5000.0,0.0,1,Internal instability and resource depletion cause the collapse of the central authority of The Unified Technocracy.
8f64eb0a84,The Great Vesperan Imperium,Collapse,400,5000.0,0.0,1,Internal instability and resource depletion cause the collapse of the central authority of The Great Vesperan Imperium.
ee9099d9b7,The Vesperan Technocracy,Collapse,400,5000.0,0.0,1,Internal instability and resource depletion cause the collapse of the central authority of The Vesperan Technocracy.
15474381ae,The Great Scientific Imperium,Peak,100685,6000.0,0.0,1,The The Great Scientific Imperium achieves a golden age of scientific and economic peak development.
822326926a,The Unified Technocracy,Peak,100685,6000.0,0.0,1,The The Unified Technocracy achieves a golden age of scientific and economic peak development.
8f64eb0a84,The Great Vesperan Imperium,Expansion,100937,5000.0,0.0,2,"The The Great Vesperan Imperium enters an expansionist phase, establishing new colonies and expanding its territorial footprint."
f2bbbfc167,The Great Bulgan Imperium,Peak,101049,6000.0,0.0,1,The The Great Bulgan Imperium achieves a golden age of scientific and economic peak development.
4b4e90bd89,The Meran AI Hegemony,Peak,101049,6000.0,0.0,1,The The Meran AI Hegemony achieves a golden age of scientific and economic peak development.
778b8b68c3,The Scientific Star Empire,Expansion,101133,5000.0,0.0,2,"The The Scientific Star Empire enters an expansionist phase, establishing new colonies and expanding its territorial footprint."
28100766c8,The Consolidated Bulgite Systems,Expansion,101133,5000.0,0.0,2,"The The Consolidated Bulgite Systems enters an expansionist phase, establishing new colonies and expanding its territorial footprint."
c8c30fa0a1,The Great Orionan Imperium,Peak,101291,6000.0,0.0,1,The The Great Orionan Imperium achieves a golden age of scientific and economic peak development.
d378f96d17,The Great Kaelumian Imperium,Peak,101291,6000.0,0.0,1,The The Great Kaelumian Imperium achieves a golden age of scientific and economic peak development.
7c40c9ebf8,The Consolidated Scientific Systems,Expansion,101788,5000.0,0.0,2,"The The Consolidated Scientific Systems enters an expansionist phase, establishing new colonies and expanding its territorial footprint."
724362e429,The Consolidated Zeloid Systems,Expansion,101788,5000.0,0.0,2,"The The Consolidated Zeloid Systems enters an expansionist phase, establishing new colonies and expanding its territorial footprint."
37270686ec,The Scientific Technocracy,Extinction,101879,5000.0,0.0,1,The The Scientific Technocracy is completely annexed or wiped out from the galactic theater.
8bc980ecf5,The Unified Star Empire,Expansion,102419,5000.0,0.0,2,"The The Unified Star Empire enters an expansionist phase, establishing new colonies and expanding its territorial footprint."
2705d84a32,The Unified AI Hegemony,Expansion,102474,5000.0,0.0,2,"The The Unified AI Hegemony enters an expansionist phase, establishing new colonies and expanding its territorial footprint."
3aa8ce54ee,The Great Allied Imperium,Expansion,102549,5000.0,0.0,2,"The The Great Allied Imperium enters an expansionist phase, establishing new colonies and expanding its territorial footprint."
0130446f7e,The Scientific AI Hegemony,Expansion,102549,5000.0,0.0,2,"The The Scientific AI Hegemony enters an expansionist phase, establishing new colonies and expanding its territorial footprint."
8a78a0e229,The Great Unified Imperium,Expansion,102795,5000.0,0.0,2,"The The Great Unified Imperium enters an expansionist phase, establishing new colonies and expanding its territorial footprint."
81714ff4c3,The Consolidated Star Empire,Expansion,103027,5000.0,0.0,2,"The The Consolidated Star Empire enters an expansionist phase, establishing new colonies and expanding its territorial footprint."
37a4cea3d7,The Consolidated Technocracy,Expansion,103084,5000.0,0.0,2,"The The Consolidated Technocracy enters an expansionist phase, establishing new colonies and expanding its territorial footprint."
8a78a0e229,The Great Unified Imperium,Peak,103161,5000.0,0.0,2,"The The Great Unified Imperium reaches its peak geopolitical influence, asserting military dominance."
459f704847,The Thranari Technocracy,Expansion,104176,5000.0,0.0,2,"The The Thranari Technocracy enters an expansionist phase, establishing new colonies and expanding its territorial footprint."
ed8eb43829,The Omega-bulgis AI Hegemony,Expansion,104685,5000.0,0.0,2,"The The Omega-bulgis AI Hegemony enters an expansionist phase, establishing new colonies and expanding its territorial footprint."
52be76d999,The Great Zelian Imperium,Expansion,104685,5000.0,0.0,2,"The The Great Zelian Imperium enters an expansionist phase, establishing new colonies and expanding its territorial footprint."
47e406daef,The Bulgian Technocracy,Peak,105082,6000.0,0.0,1,The The Bulgian Technocracy achieves a golden age of scientific and economic peak development.
f03d90fb8f,The Great Thranite Imperium,Expansion,105174,5000.0,0.0,2,"The The Great Thranite Imperium enters an expansionist phase, establishing new colonies and expanding its territorial footprint."
82f9ee8fb4,The Great Valoid Imperium,Expansion,105493,5000.0,0.0,2,"The The Great Valoid Imperium enters an expansionist phase, establishing new colonies and expanding its territorial footprint."
6957a14d13,The Consolidated Xenian Systems,Expansion,105493,5000.0,0.0,2,"The The Consolidated Xenian Systems enters an expansionist phase, establishing new colonies and expanding its territorial footprint."
ee9099d9b7,The Vesperan Technocracy,Extinction,105896,5000.0,0.0,1,The The Vesperan Technocracy is completely annexed or wiped out from the galactic theater.
eacab5ee97,The Great Thranan Imperium,Peak,106357,6000.0,0.0,1,The The Great Thranan Imperium achieves a golden age of scientific and economic peak development.
20af608f42,The Consolidated Consolidated Systems,Peak,106357,6000.0,0.0,1,The The Consolidated Consolidated Systems achieves a golden age of scientific and economic peak development.
37270686ec,The Scientific Technocracy,Peak,106440,6000.0,0.0,1,The The Scientific Technocracy achieves a golden age of scientific and economic peak development.
0fa7096d5a,The Consolidated Zelis Systems,Expansion,106504,5000.0,0.0,2,"The The Consolidated Zelis Systems enters an expansionist phase, establishing new colonies and expanding its territorial footprint."
92810d80b3,The Aurelis Technocracy,Peak,106601,6000.0,0.0,1,The The Aurelis Technocracy achieves a golden age of scientific and economic peak development.
77811a2fa9,The Consolidated Gaeian Systems,Peak,106601,6000.0,0.0,1,The The Consolidated Gaeian Systems achieves a golden age of scientific and economic peak development.
f0f8b2423b,The Great Xenex Imperium,Expansion,106730,5000.0,0.0,2,"The The Great Xenex Imperium enters an expansionist phase, establishing new colonies and expanding its territorial footprint."
