planet_id,planet_name,star_id,planet_type,orbital_distance_au,mass,radius,gravity,temperature,water_percentage,atmosphere_type,resource_score,habitability_score
9a7bd6006f,Webb-5587a-e,d339bd61,Ocean,2.5441,1.269,1.0741,1.1,209.89,63.92,Thin,33.41,84.77
9be03a1081,Webb-5587a-f,d339bd61,Rocky,4.4016,0.1095,0.5503,0.3615,159.57,30.58,None,31.94,29.16
8db6391eeb,Webb-5587a-g,d339bd61,Ice,10.1251,1.0487,1.0144,1.0192,105.21,16.79,Reducing,18.45,23.88
6844ed2e58,Webb-5587a-h,d339bd61,Ice,22.7761,0.4852,0.805,0.7488,70.15,10.47,Thin,21.37,23.11
29bb47a358,Webb-5587a-i,d339bd61,Gas Giant,46.5419,1677.231,5.0734,65.1625,49.07,0.0,Hydrogen-Helium,30.33,0.0
5b66b56341,Gliese 561.0-b,1a5aea24,Ice,0.2746,1.5986,1.1511,1.2064,118.61,26.98,Reducing,35.52,27.26
c276393388,Gliese 561.0-c,1a5aea24,Ice,0.4777,0.8207,0.9425,0.924,89.92,11.78,Thin,32.4,25.35
9fa1af6bbe,Gliese 561.0-d,1a5aea24,Ice,1.022,0.4893,0.807,0.7513,61.48,9.35,Thin,27.2,22.02
4bd6c7e390,Gliese 561.0-e,1a5aea24,Gas Giant,1.6904,2713.9737,5.1969,100.4868,47.8,0.0,Hydrogen-Helium,33.36,0.0
25c7509903,GDE-845-b,18834c8d,Desert,0.2659,1.2981,1.073,1.1275,574.22,0.0,Moderate,35.79,37.39
f9a5ad06a8,GDE-845-c,18834c8d,Desert,0.4904,1.8141,1.1745,1.3152,422.81,2.79,Moderate,39.69,51.53
92e06fd543,GDE-845-d,18834c8d,Ocean,0.8909,0.8621,0.9565,0.9424,313.68,94.08,Thin,41.71,95.45
bdb2e0686a,GDE-845-e,18834c8d,Rocky,1.365,1.2668,1.0659,1.1149,253.42,30.36,Moderate,42.23,80.41
7ec5c81094,GDE-845-f,18834c8d,Ice,2.7411,2.7884,1.3602,1.5071,178.83,60.54,Reducing,35.08,48.88
52f353f903,GDE-845-g,18834c8d,Rocky,4.1862,0.2229,0.6668,0.5013,144.71,23.73,None,31.17,33.22
87391f7f49,GDE-845-h,18834c8d,Gas Giant,6.5015,103.2928,4.4134,5.3031,116.12,0.0,Hydrogen-Helium,29.28,5.61
78dbe87b49,GDE-845-i,18834c8d,Ice,12.1154,1.8453,1.2018,1.2777,85.06,24.67,Reducing,19.48,23.44
18823f63ca,GDE-845-j,18834c8d,Ice,23.5197,1.9979,1.2308,1.319,61.05,8.46,Reducing,25.65,17.8
759a3a2898,GDE-845-k,18834c8d,Ice,42.1983,2.5134,1.3185,1.4458,45.58,7.63,Reducing,22.94,17.53
bccadd4a3d,HIP 189000-b,0a3b2b7f,Ice,0.485,1.1601,1.0455,1.0612,171.3,36.5,Reducing,33.99,38.04
9d0fad7922,HIP 189000-c,0a3b2b7f,Gas Giant,1.009,211.5801,4.5745,10.1109,118.76,0.0,Hydrogen-Helium,40.92,5.88
438e5ee8cd,HIP 189000-d,0a3b2b7f,Ice,1.5857,2.7205,1.3502,1.4923,94.73,27.92,Reducing,27.18,25.05
1545eb9450,HIP 189000-e,0a3b2b7f,Ice,2.325,0.8066,0.9376,0.9176,78.24,17.36,Thin,19.88,25.29
6a3ae5f8a1,HIP 189000-f,0a3b2b7f,Gas Giant,4.013,1332.8235,5.0154,52.9858,59.55,0.0,Hydrogen-Helium,29.55,0.0
712eba1a38,HIP 201848-b,aec5a9b6,Gas Giant,0.199,318.9129,4.6693,14.6275,66.02,0.0,Hydrogen-Helium,45.41,0.6
5548ca3df1,HIP 201848-c,aec5a9b6,Gas Giant,0.3551,458.0412,4.7546,20.2618,49.43,0.0,Hydrogen-Helium,41.58,0.0
2477699907,HIP 201848-d,aec5a9b6,Ice,0.7391,1.6996,1.1725,1.2363,34.26,9.53,Reducing,30.25,17.91
9b6f44fc16,Omicron Sagittarii-b,e14f10eb,Ice,0.2557,0.8213,0.9427,0.9243,77.69,23.76,Thin,33.71,26.52
9d42f8e387,Omicron Sagittarii-c,e14f10eb,Gas Giant,0.3602,463.1715,4.7572,20.4659,65.45,0.0,Hydrogen-Helium,40.15,0.54
89fb3eee04,Omicron Sagittarii-d,e14f10eb,Gas Giant,0.8385,2367.5003,5.1616,88.8638,42.9,0.0,Hydrogen-Helium,42.89,0.0
b3691c51aa,Omicron Sagittarii-e,e14f10eb,Ice,1.2675,2.6205,1.3351,1.4701,34.89,9.89,Reducing,28.54,17.98
a200c8c1c4,Omicron Sagittarii-f,e14f10eb,Ice,2.2723,2.4564,1.3095,1.4326,26.06,12.47,Reducing,25.81,18.49
1e0eb9a9db,Omicron Sagittarii-g,e14f10eb,Gas Giant,3.6795,667.6617,4.845,28.4423,20.48,0.0,Hydrogen-Helium,27.96,0.0
6cf3490fe3,Webb-6252-b,b7d66c4b,Desert,0.2219,0.2762,0.7065,0.5533,541.24,0.0,Thin,35.71,35.11
12b9bdbea6,Webb-6252-c,b7d66c4b,Rocky,0.4527,0.2674,0.7004,0.5451,378.9,2.92,None,41.11,53.55
e24e847353,Webb-6252-d,b7d66c4b,Rocky,0.5985,0.135,0.5824,0.3981,329.55,13.44,None,37.25,59.77
185f5e0a2e,Webb-6252-e,b7d66c4b,Ocean,0.9968,1.3194,1.0867,1.1172,255.36,61.57,Thin,36.16,88.85
4221717885,Webb-6252-f,b7d66c4b,Ice,1.9119,1.2361,1.0657,1.0885,184.38,63.48,Reducing,33.56,53.6
6484201cb6,Astraea Prime-b,04b2c790,Rocky,0.1446,0.2629,0.6972,0.5409,145.65,16.65,None,40.09,31.9
35dd03d3cf,Astraea Prime-c,04b2c790,Gas Giant,0.2326,1491.9787,5.0438,58.6476,114.82,0.0,Hydrogen-Helium,44.15,5.48
87ecfab44d,Astraea Prime-d,04b2c790,Gas Giant,0.4686,57.995,4.2878,3.1544,80.9,0.0,Hydrogen-Helium,41.08,2.09
91c0f27903,Astraea Prime-e,04b2c790,Ice,1.0485,1.7945,1.1918,1.2635,54.08,10.43,Reducing,28.22,18.09
8ab29e59af,Astraea Prime-f,04b2c790,Toxic World,2.1907,1.154,1.0409,1.0651,37.41,1.83,Toxic,25.75,12.37
42434c18bd,HD 162586-b,be184be6,Rocky,0.1491,0.3119,0.7301,0.5851,156.65,27.82,Thin,45.37,42.23
5531d71277,HD 162586-c,be184be6,Gas Giant,0.2529,3748.8166,5.2816,134.3905,120.28,0.0,Hydrogen-Helium,39.02,6.03
2a575f402a,HD 162586-d,be184be6,Gas Giant,0.4466,3614.8883,5.272,130.0617,90.51,0.0,Hydrogen-Helium,45.54,3.05
ff6f0e2b3f,HD 162586-e,be184be6,Gas Giant,0.9294,426.2581,4.7375,18.9919,62.74,0.0,Hydrogen-Helium,38.29,0.27
2790e5b26d,HD 162586-f,be184be6,Ice,1.6131,0.4818,0.8033,0.7467,47.62,8.47,Thin,23.86,21.69
8256598651,HD 162586-g,be184be6,Gas Giant,2.5335,494.2427,4.7727,21.6975,38.0,0.0,Hydrogen-Helium,37.92,0.0
c8f011c871,HD 162586-h,be184be6,Ice,4.6108,2.3222,1.2876,1.4008,28.17,7.28,Reducing,26.36,17.46
51e29423d0,TESS-6387-b,9b5044d0,Super Earth,0.2587,2.0266,1.236,1.3265,230.94,42.07,Moderate,51.91,83.5
ba92f63ced,TESS-6387-c,9b5044d0,Rocky,0.4839,1.0462,1.0123,1.021,168.86,3.8,Moderate,41.91,43.37
500eb7cacd,TESS-6387-d,9b5044d0,Ice,0.6066,0.3359,0.7209,0.6464,150.82,18.99,Thin,34.45,32.88
dcd6556912,TESS-6387-e,9b5044d0,Ice,1.0896,2.7145,1.3493,1.491,112.53,20.89,Reducing,27.06,25.43
a4c87b3c25,Crius II-b,459d033d,Rocky,0.1416,0.7016,0.9087,0.8496,143.03,3.44,Moderate,37.94,38.99
70ebdccc3b,Crius II-c,459d033d,Toxic World,0.2356,0.5633,0.8516,0.7768,110.88,7.62,Toxic,33.06,18.61
cc81b784b3,Crius II-d,459d033d,Gas Giant,0.3582,61.5296,4.3005,3.3269,89.93,0.0,Hydrogen-Helium,46.66,2.99
7d959a1a5d,Crius II-e,459d033d,Gas Giant,0.6507,240.4832,4.6039,11.3459,66.72,0.0,Hydrogen-Helium,39.06,0.67
41bd65f182,Kepler-8615-b,edf442d0,Ice,0.2409,0.8729,0.96,0.9471,59.62,17.51,Thin,34.77,23.5
a5205cdca6,Webb-110-b,1c505977,Gas Giant,0.2292,157.1921,4.507,7.7384,93.31,0.0,Hydrogen-Helium,44.61,3.33
3b673ec9a0,Webb-110-c,1c505977,Gas Giant,0.4357,19.849,4.064,1.2018,67.68,0.0,Hydrogen-Helium,38.55,10.77
98f82c51eb,Webb-7477-b,237e461a,Gas Giant,0.2403,721.03,4.8637,30.4805,77.29,0.0,Hydrogen-Helium,45.05,1.73
402ff3f7c7,Webb-7477-c,237e461a,Gas Giant,0.4897,86.1564,4.3735,4.5043,54.14,0.0,Hydrogen-Helium,41.35,0.0
234667fcf7,HR 211002-b,01fb818c,Ocean,0.265,3.5361,1.4607,1.6573,259.17,79.86,Moderate,48.37,94.84
8dfbbd52bf,HR 211002-c,01fb818c,Ice,0.4744,0.7227,0.9072,0.8782,193.72,47.73,Thin,39.02,60.64
d635daae63,HR 211002-d,01fb818c,Ice,0.7309,1.0295,1.0088,1.0117,156.06,24.6,Reducing,31.97,30.53
c926453c4d,Gaia-4637a-b,c5cfc443,Gas Giant,0.429,752.6997,4.8742,31.6828,46.3,0.0,Hydrogen-Helium,47.48,0.0
241c5103c5,Gaia-4637a-c,c5cfc443,Ice,0.7207,0.8772,0.9614,0.9489,35.72,10.79,Thin,34.77,22.16
893a854226,Gaia-4637a-d,c5cfc443,Gas Giant,1.5372,335.6964,4.6813,15.3185,24.46,0.0,Hydrogen-Helium,29.61,0.0
fbdb02b34e,Gaia-4637a-e,c5cfc443,Ice,2.3325,1.3275,1.0887,1.12,19.86,13.86,Reducing,20.39,18.77
36f215d996,Gaia-4637a-f,c5cfc443,Toxic World,3.7261,3.8504,1.4586,1.8098,15.71,1.69,Toxic,28.65,10.27
e1fead0c57,Gaia-4637a-g,c5cfc443,Ice,8.1873,0.7001,0.8986,0.8671,10.6,7.76,Thin,20.19,21.55
3ae5e04ff7,Chi Persei-b,de4cb43e,Rocky,0.4682,0.197,0.6449,0.4736,414.95,14.81,None,45.19,48.81
7c20e99df9,Chi Persei-c,de4cb43e,Desert,0.7459,2.3179,1.2548,1.4721,328.78,4.63,Moderate,37.79,68.26
fd3dae36b3,Chi Persei-d,de4cb43e,Ocean,1.323,2.5392,1.3225,1.4517,246.86,69.44,Moderate,37.46,92.58
3ea4301d08,Chi Persei-e,de4cb43e,Ice,1.9073,0.411,0.7659,0.7007,205.6,47.57,Thin,30.53,67.48
e22dfb0c27,Chi Persei-f,de4cb43e,Ice,3.614,0.489,0.8068,0.7511,149.36,22.48,Thin,30.3,33.44
1f082d5f36,Chi Persei-g,de4cb43e,Gas Giant,7.4136,675.1872,4.8477,28.7307,104.28,0.0,Hydrogen-Helium,28.16,4.43
7b59b02b49,Chi Persei-h,de4cb43e,Gas Giant,12.7627,166.4335,4.5199,8.1467,79.48,0.0,Hydrogen-Helium,31.51,1.95
b7a815fb62,Chi Persei-i,de4cb43e,Ice,29.1751,0.3676,0.7407,0.6702,52.57,16.17,Thin,20.61,23.23
8fa0b934e6,HR 75888-b,41428f8e,Gas Giant,0.4151,386.7879,4.7146,17.4016,105.44,0.0,Hydrogen-Helium,38.88,4.54
f317ecb1e6,HR 75888-c,41428f8e,Ice,0.6568,0.4833,0.804,0.7476,83.82,15.42,Thin,34.25,25.46
80c9f53db5,HR 75888-d,41428f8e,Gas Giant,1.0231,2510.7181,5.1768,93.6876,67.16,0.0,Hydrogen-Helium,34.19,0.72
0f19708b63,Zeta Persei-b,c10fd0b3,Ice,0.2321,0.4612,0.7928,0.7338,96.11,25.35,Thin,36.26,28.68
40ce3bd253,Zeta Persei-c,c10fd0b3,Gas Giant,0.4293,52.6675,4.2672,2.8924,70.67,0.0,Hydrogen-Helium,36.92,1.79
5db2a27e61,GDE-1979-b,11b154dc,Ice,0.2835,0.7606,0.9212,0.8963,179.64,18.69,Thin,34.53,45.18
150334ec74,GDE-1979-c,11b154dc,Ice,0.4846,2.8687,1.3718,1.5243,137.41,24.88,Reducing,41.96,28.56
38c2f50e12,GDE-1979-d,11b154dc,Gas Giant,0.7852,43.8131,4.2281,2.4508,107.94,0.0,Hydrogen-Helium,39.33,8.45
4feff2b570,GDE-1979-e,11b154dc,Ice,1.2562,1.1024,1.0297,1.0398,85.34,17.15,Reducing,29.95,21.96
57eacbd502,GDE-1979-f,11b154dc,Gas Giant,2.7974,604.6622,4.8211,26.0151,57.19,0.0,Hydrogen-Helium,27.18,0.0
1cd8bd7933,GDE-1979-g,11b154dc,Gas Giant,6.1787,19.7761,4.0633,1.1978,38.48,0.0,Hydrogen-Helium,32.4,10.0
04650f6639,TESS-3856-b,57c88089,Ice,0.4807,0.3785,0.7471,0.678,120.3,30.24,Thin,32.4,32.08
7bcaf69f08,Kepler-3260-b,93fea8a9,Ice,0.4008,1.829,1.1986,1.2732,181.2,31.43,Reducing,35.84,44.89
e99afa21cd,Kepler-3260-c,93fea8a9,Rocky,0.7657,0.2107,0.6567,0.4885,131.1,17.78,None,36.91,30.1
6f07a2ceab,Kepler-3260-d,93fea8a9,Ice,1.2201,1.3931,1.1046,1.1418,103.86,33.75,Reducing,28.76,27.14
81d03a2256,Kepler-3260-e,93fea8a9,Gas Giant,2.1001,386.2,4.7142,17.3778,79.16,0.0,Hydrogen-Helium,37.78,1.92
cdbce50b25,Webb-7507-b,0eca2aee,Gas Giant,0.1641,36.7352,4.191,2.0914,110.64,0.0,Hydrogen-Helium,45.93,11.12
565fbac5a5,Webb-7507-c,0eca2aee,Gas Giant,0.3557,1026.9859,4.9505,41.9056,75.15,0.0,Hydrogen-Helium,41.98,1.51
10e5c2ed67,Webb-7507-d,0eca2aee,Gas Giant,0.5338,22.4126,4.0888,1.3406,61.34,0.0,Hydrogen-Helium,41.99,10.13
1d6303df35,Webb-7507-e,0eca2aee,Ice,0.9879,1.7466,1.1821,1.2499,45.09,15.19,Reducing,25.66,19.04
bab34939b8,Kepler-3340-b,2d7e6af6,Super Earth,0.385,3.0886,1.4026,1.57,251.57,11.75,Moderate,50.77,79.04
08f7bbee84,Kepler-3340-c,2d7e6af6,Ice,0.7588,1.5249,1.1349,1.1839,179.21,62.11,Reducing,36.44,49.53
3225646bd0,Kepler-3340-d,2d7e6af6,Ice,1.4249,0.4097,0.7652,0.6998,130.77,18.17,Thin,27.1,30.71
a54289d795,Kepler-3340-e,2d7e6af6,Ice,2.2624,1.3183,1.0864,1.1169,103.78,25.04,Reducing,28.32,25.39
22cc10a596,Kepler-3340-f,2d7e6af6,Ice,3.7465,0.6122,0.8631,0.8218,80.65,12.91,Thin,22.12,24.65
138b0ec5a2,Kepler-3340-g,2d7e6af6,Gas Giant,5.3234,426.5342,4.7377,19.003,67.66,0.0,Hydrogen-Helium,32.8,0.77
6536e11d45,Kepler-3340-h,2d7e6af6,Gas Giant,8.1765,231.7956,4.5954,10.9764,54.59,0.0,Hydrogen-Helium,24.58,0.0
323dac9d8d,Kepler-3340-i,2d7e6af6,Toxic World,18.6617,0.5796,0.8584,0.7867,36.14,1.61,Toxic,22.84,12.32
e686206fff,Rho Cygni-b,e2b444b8,Ice,0.3675,0.5623,0.8414,0.7943,49.31,6.88,Thin,32.16,21.38
93cc7676f5,Rho Cygni-c,e2b444b8,Gas Giant,0.6022,149.0264,4.495,7.3757,38.52,0.0,Hydrogen-Helium,43.28,0.0
fc6ac986a1,Rho Cygni-d,e2b444b8,Ice,1.0729,0.527,0.8252,0.774,28.86,12.55,Thin,28.97,22.51
1b47c7ed63,GDE-2207b-b,c7017b6e,Ice,0.3363,0.3727,0.7437,0.6738,49.48,12.16,Thin,34.54,22.43
9e01a5608e,GDE-2207b-c,c7017b6e,Ice,0.7262,1.3707,1.0992,1.1344,33.67,11.21,Reducing,29.0,18.24
5466a6b6bb,GDE-2207b-d,c7017b6e,Ice,1.2729,1.6695,1.1662,1.2275,25.43,6.46,Reducing,26.83,17.29
4bf407a44e,GDE-2207b-e,c7017b6e,Ice,2.331,0.827,0.9446,0.9268,18.8,12.88,Thin,26.54,22.58
e786e945bd,GDE-2207b-f,c7017b6e,Gas Giant,5.2211,2578.5348,5.1837,95.9621,12.56,0.0,Hydrogen-Helium,31.29,0.0
ad178cf543,GDE-2207b-g,c7017b6e,Ice,9.8417,1.6933,1.1712,1.2345,9.15,6.14,Reducing,19.73,17.23
de697715ac,GDE-2207b-h,c7017b6e,Ice,14.5514,1.6262,1.1571,1.2147,7.52,9.15,Reducing,22.28,17.83
fdbab70857,Alpha Cygni-b,8058461a,Gas Giant,0.4279,452.5582,4.7517,20.0434,48.13,0.0,Hydrogen-Helium,39.91,0.0
76f7106409,Alpha Cygni-c,8058461a,Gas Giant,0.8016,38.2576,4.1996,2.1693,35.16,0.0,Hydrogen-Helium,41.53,5.54
dd6e6e270e,Alpha Cygni-d,8058461a,Gas Giant,1.6872,25.1363,4.1123,1.4864,24.24,0.0,Hydrogen-Helium,35.98,10.0
3d8f23ec89,Alpha Cygni-e,8058461a,Gas Giant,3.6186,22.4654,4.0893,1.3435,16.55,0.0,Hydrogen-Helium,32.63,10.0
d7b726ee4b,Alpha Cygni-f,8058461a,Gas Giant,5.487,23.8981,4.1019,1.4203,13.44,0.0,Hydrogen-Helium,34.15,10.0
ba9d322496,Alpha Cygni-g,8058461a,Gas Giant,10.6085,24.072,4.1034,1.4296,9.67,0.0,Hydrogen-Helium,31.99,10.0
380fcef122,Alpha Cygni-h,8058461a,Ice,22.7772,0.3226,0.7122,0.636,6.6,9.07,Thin,16.93,21.81
c4fec8f4aa,Sigma Cygni-b,f2597e5a,Desert,0.388,1.0766,1.0201,1.0345,464.0,1.59,Moderate,39.86,45.37
9e4ed05f25,Sigma Cygni-c,f2597e5a,Rocky,0.632,0.3003,0.7227,0.575,363.56,21.81,Thin,46.52,67.0
786124b970,Sigma Cygni-d,f2597e5a,Rocky,1.0516,0.2621,0.6966,0.5401,281.85,0.78,None,32.76,65.16
03381bf03f,Sigma Cygni-e,f2597e5a,Super Earth,1.8363,7.5992,1.8375,2.2506,213.29,50.1,Dense,49.48,73.35
c7bb4226f0,Sigma Cygni-f,f2597e5a,Rocky,4.0103,1.2274,1.0569,1.0988,144.33,10.78,Moderate,29.53,40.59
1d9dc57d4d,Sigma Cygni-g,f2597e5a,Ice,8.2596,0.9799,0.9939,0.9919,100.57,19.19,Thin,22.81,27.9
d07255ad7d,HD 271550-b,ce33537e,Rocky,0.3998,0.1706,0.6203,0.4433,137.8,25.48,None,42.35,30.05
7ab990004f,HD 271550-c,ce33537e,Gas Giant,0.6339,33.7299,4.1732,1.9368,109.43,0.0,Hydrogen-Helium,38.32,12.03
45ca73bdc3,HD 271550-d,ce33537e,Gas Giant,0.9828,32.0956,4.1628,1.8521,87.89,0.0,Hydrogen-Helium,41.71,10.44
cf0014f7cd,HD 271550-e,ce33537e,Gas Giant,1.9731,132.1706,4.4681,6.6204,62.03,0.0,Hydrogen-Helium,38.9,0.2
a005ff347e,HD 271550-f,ce33537e,Gas Giant,3.9044,3658.3776,5.2751,131.4691,44.09,0.0,Hydrogen-Helium,28.14,0.0
67634136d7,HD 44743-b,a3ac89d4,Gas Giant,0.2878,958.4065,4.9334,39.3785,70.0,0.0,Hydrogen-Helium,43.59,1.0
96114fe71c,HD 44743-c,a3ac89d4,Ice,0.4648,2.0048,1.232,1.3208,55.09,8.77,Reducing,36.27,17.75
36f7c28b54,HD 44743-d,a3ac89d4,Ice,0.9192,0.8913,0.9661,0.955,39.17,11.5,Thin,31.37,22.3
1d28a66b2b,HD 44743-e,a3ac89d4,Gas Giant,2.0454,79.1614,4.3551,4.1737,26.26,0.0,Hydrogen-Helium,32.44,0.0
c281c3c6ef,HD 44743-f,a3ac89d4,Gas Giant,4.189,3908.2429,5.2926,139.5235,18.35,0.0,Hydrogen-Helium,36.84,0.0
cf9f621f92,HD 44743-g,a3ac89d4,Ice,7.2163,2.7451,1.3538,1.4977,13.98,8.27,Reducing,23.66,17.65
310b2dd0da,Kappa Cygni-b,c0f265f3,Gas Giant,0.3335,26.2822,4.1215,1.5472,69.31,0.0,Hydrogen-Helium,38.71,10.62
1078d91f64,Kappa Cygni-c,c0f265f3,Gas Giant,0.4773,120.7028,4.4479,6.1011,57.94,0.0,Hydrogen-Helium,41.28,0.0
bffde9c100,Kappa Cygni-d,c0f265f3,Ice,0.9089,1.0808,1.0236,1.0316,41.98,6.44,Reducing,30.65,17.29
94a59695d0,Kappa Cygni-e,c0f265f3,Gas Giant,2.0104,43.9248,4.2287,2.4564,28.23,0.0,Hydrogen-Helium,34.49,3.62
9f671120b6,Rho Cygni-b,495a21e5,Ocean,0.201,1.0018,1.0006,1.0007,278.26,59.35,Thin,41.75,88.87
6d115c9b38,Rho Cygni-c,495a21e5,Ice,0.389,0.393,0.7556,0.6883,200.01,52.68,Thin,34.09,65.41
c1c2f572a8,Rho Cygni-d,495a21e5,Ice,0.658,2.735,1.3524,1.4955,153.8,35.38,Reducing,38.55,32.46
6e6c3f144c,Rho Cygni-e,495a21e5,Ice,1.1678,2.1391,1.2562,1.3555,115.44,23.09,Reducing,29.24,26.16
58125beca4,Rho Cygni-f,495a21e5,Gas Giant,2.4503,393.6661,4.7187,17.6799,79.7,0.0,Hydrogen-Helium,30.49,1.97
ec72deb008,Rho Cygni-g,495a21e5,Ice,3.3178,0.3459,0.7272,0.654,68.49,16.38,Thin,25.46,24.13
0ed6ea16a7,Gliese 12.0-b,2f093a98,Ice,0.1693,1.26,1.0718,1.0969,173.65,46.29,Reducing,38.48,41.96
58960b9aca,Iapetus I-b,92bef70f,Ice,0.329,0.4149,0.768,0.7034,58.13,7.26,Thin,33.84,21.45
93c2384a06,Iapetus I-c,92bef70f,Ice,0.6468,0.4411,0.7823,0.7208,41.46,14.29,Thin,29.75,22.86
f75612aedd,Iapetus I-d,92bef70f,Ice,1.1311,0.7991,0.9349,0.9142,31.35,12.72,Thin,27.34,22.54
569dfe917e,Iapetus I-e,92bef70f,Ice,1.6571,0.3077,0.7021,0.6241,25.9,12.86,Thin,22.12,22.57
2471685574,Gliese 795.0-b,e0463fc1,Ice,0.2114,1.745,1.1818,1.2494,95.32,15.34,Reducing,32.33,22.6
8ef14623e6,Gliese 795.0-c,e0463fc1,Gas Giant,0.4134,460.6653,4.756,20.3662,68.17,0.0,Hydrogen-Helium,42.89,0.82
d312686b6f,Gliese 795.0-d,e0463fc1,Gas Giant,0.8601,674.2114,4.8474,28.6933,47.26,0.0,Hydrogen-Helium,40.91,0.0
0dc6d45187,Gliese 795.0-e,e0463fc1,Gas Giant,1.6015,162.3678,4.5143,7.9673,34.63,0.0,Hydrogen-Helium,34.26,0.0
8d85ed314a,HIP 121095-b,a7e76322,Rocky,0.4303,0.1248,0.5701,0.3839,369.98,11.44,None,39.62,51.0
92535b676d,HIP 121095-c,a7e76322,Ocean,0.7176,0.5723,0.8458,0.7999,286.48,73.86,Thin,41.49,91.77
5d68bdb677,HIP 121095-d,a7e76322,Ice,1.3803,1.4143,1.1096,1.1487,206.57,20.92,Reducing,23.54,58.67
b04aa4531a,HIP 121095-e,a7e76322,Ice,2.495,0.3869,0.7521,0.684,153.64,47.23,Thin,24.49,38.81
2cf8aa3fc5,HIP 48314-b,8c1efd11,Gas Giant,0.3536,15.2965,4.0114,0.9506,50.35,0.0,Hydrogen-Helium,40.94,10.0
de0d678b24,HIP 48314-c,8c1efd11,Toxic World,0.6762,3.3328,1.4008,1.6984,36.41,0.6,Toxic,28.91,10.8
009bd672f9,HIP 48314-d,8c1efd11,Gas Giant,0.9464,403.5627,4.7246,18.0794,30.78,0.0,Hydrogen-Helium,40.06,0.0
af3626ce4b,HIP 48314-e,8c1efd11,Ice,1.601,1.2632,1.0726,1.098,23.66,6.38,Reducing,25.33,17.28
7cc7dd829e,HIP 48314-f,8c1efd11,Ice,2.4387,2.2145,1.2693,1.3744,19.17,5.29,Reducing,25.57,17.06
74a3e8ca05,HIP 143692-b,06f2c559,Ice,0.3425,0.3043,0.6998,0.6213,107.52,23.23,Thin,35.22,29.4
de943847ba,HIP 143692-c,06f2c559,Toxic World,0.6907,4.0519,1.4796,1.8509,75.71,2.94,Toxic,37.63,11.82
857ffda929,HIP 143692-d,06f2c559,Gas Giant,0.9438,2566.4151,5.1824,95.556,64.77,0.0,Hydrogen-Helium,35.2,0.48
e3a3afc5fe,HIP 143692-e,06f2c559,Gas Giant,1.5355,719.5603,4.8632,30.4246,50.78,0.0,Hydrogen-Helium,33.06,0.0
77b305af65,HIP 143692-f,06f2c559,Gas Giant,3.0798,221.8291,4.5853,10.5507,35.86,0.0,Hydrogen-Helium,33.58,0.0
e77b595997,Zeta Cygni-b,5266e924,Gas Giant,0.3498,353.2409,4.6932,16.0372,49.04,0.0,Hydrogen-Helium,40.67,0.0
2f9863f001,Zeta Cygni-c,5266e924,Ice,0.7352,0.7796,0.928,0.9052,33.82,4.36,Thin,30.57,20.87
212a9a6fa4,Zeta Cygni-d,5266e924,Ice,1.1705,2.1094,1.251,1.3479,26.81,9.4,Reducing,33.6,17.88
38648bf5b7,Zeta Cygni-e,5266e924,Ice,2.3662,1.0983,1.0285,1.0382,18.85,12.12,Reducing,23.65,18.42
7581b719aa,Gaia-4411a-b,52cfb55b,Gas Giant,0.439,112.0983,4.4315,5.7082,79.02,0.0,Hydrogen-Helium,44.97,1.9
d3315c69d0,Gaia-4411a-c,52cfb55b,Gas Giant,0.732,91.2587,4.3861,4.7436,61.2,0.0,Hydrogen-Helium,43.03,0.12
adf269ca85,Gaia-4411a-d,52cfb55b,Gas Giant,1.311,301.751,4.6564,13.9171,45.73,0.0,Hydrogen-Helium,37.76,0.0
a60d159407,Theta Orionis-b,4b184660,Gas Giant,0.2731,311.9534,4.6642,14.3399,61.48,0.0,Hydrogen-Helium,41.64,0.15
3b47ce72f7,Kappa Sagittarii-b,f8aa3b9b,Gas Giant,0.4606,69.9846,4.3283,3.7357,103.27,0.0,Hydrogen-Helium,42.28,4.33
367f80b0f0,Kappa Sagittarii-c,f8aa3b9b,Gas Giant,0.9539,35.4537,4.1836,2.0256,71.77,0.0,Hydrogen-Helium,42.61,7.68
1c62b0847d,Kappa Sagittarii-d,f8aa3b9b,Gas Giant,1.4497,113.0919,4.4334,5.7538,58.21,0.0,Hydrogen-Helium,34.69,0.0
2689488467,Kappa Sagittarii-e,f8aa3b9b,Gas Giant,2.8284,24.4693,4.1068,1.4509,41.68,0.0,Hydrogen-Helium,35.87,10.0
5abbab07ae,Kappa Sagittarii-f,f8aa3b9b,Ice,4.3261,1.4176,1.1104,1.1498,33.7,8.04,Reducing,19.84,17.61
e825a763fd,Kappa Sagittarii-g,f8aa3b9b,Ice,7.4764,2.6397,1.338,1.4744,25.63,5.01,Reducing,24.15,17.0
5f69efef9e,Kappa Sagittarii-h,f8aa3b9b,Gas Giant,12.1216,1438.9019,5.0347,56.7665,20.13,0.0,Hydrogen-Helium,27.2,0.0
242f4154bc,Hyperion-b,ce745aad,Gas Giant,0.3451,30.6661,4.1534,1.7777,55.54,0.0,Hydrogen-Helium,36.72,8.15
842049bbd3,Hyperion-c,ce745aad,Gas Giant,0.7134,20.3405,4.069,1.2285,38.63,0.0,Hydrogen-Helium,39.83,10.0
5b203b94e6,Hyperion-d,ce745aad,Gas Giant,1.0997,107.2428,4.4217,5.4852,31.11,0.0,Hydrogen-Helium,42.68,0.0
