civilization_id,name,year,population,tech_level,energy_source,kardashev_rating,stability_score,corruption_score,innovation_score,government_type
73573955bb,Orionite Directorate,1000,6725575923.816908,9.726,Galactic Energy Grid,2.9768,77.49075418800295,15.14169770326853,87.1272332987322,Technocracy
f2bbbfc167,Bulgan Commonwealth,1000,7608933295.245944,7.9217,Dyson Swarm,2.0696,67.96593188840887,16.793774838198978,51.9859154908858,Scientific Council
f929aa33ac,Bulgian Commonwealth,1000,527323365.1590666,6.7452,Antimatter,1.6641,72.21900400137896,15.601127881116492,25.435393746419148,Monarchy
28d83c4b42,Scientific Bulgite Union,1000,11894916831.747591,10.0,Galactic Energy Grid,2.9778,50.58886829702841,19.541340122677287,41.13704656609592,Federation
0ddd78edbb,The Delta-bulgis Federation,1000,10146537015.65616,8.0002,Dyson Swarm,2.0699,69.81523912685496,16.54800800958291,35.9433733065301,Democracy
d7ec4d3018,Thranan Directorate,1000,15815864054.948048,9.3501,Dyson Sphere,2.4754,74.26856473974969,17.32065235538184,64.02136632849336,Technocracy
adc1c77061,Unified Thranis Council,1000,9437174417.942295,10.0,Galactic Energy Grid,2.9778,76.05466315428625,14.896732397162484,75.86452450031162,Scientific Council
931aa9655e,Orionite Directorate,1000,6687946635.513416,9.488,Dyson Sphere,2.4759,72.08975108735005,15.915449488627738,57.3684462451309,Scientific Council
df2f64c1a1,Unified Valari Council,1000,8890008808.32196,10.0,Galactic Energy Grid,2.9778,70.10259571710593,15.90611760687202,65.07970577736836,Democracy
f27ca4fefa,Scientific Aurelite Union,1000,1346073693.5052557,10.0,Galactic Energy Grid,2.9778,77.47387982492003,15.919184366525231,58.13229587595597,Scientific Council
a7f6005fd2,Republic of Meroid,1000,13992109402.986246,7.1439,Antimatter,1.666,79.11630222958534,16.309443674974265,61.55581975575696,Democracy
4164b650a3,Unified Zylarite Council,1000,16342752990.73632,10.0001,Galactic Energy Grid,2.9778,54.08510582646869,32.954529326774036,59.957199075990935,Democracy
340ef3ab81,The Thranari Federation,1000,6451630528.765319,5.951,Fusion,1.2599,72.99816325558935,16.69168218056051,37.96792051189231,Democracy
7ba9deb67e,Consolidated Xenoid Worlds,1000,5547021684.36211,10.0,Galactic Energy Grid,2.9778,74.85118879135085,16.771945047011325,52.17259222454986,Collective
785ce4730c,Unified Xenan Council,1000,112153208.78827769,9.564,Galactic Energy Grid,2.9762,47.317863414987606,17.310082867608074,44.999929139380924,Federation
7135e43d15,Consolidated Valoid Worlds,1000,425767722.1293052,9.782,Galactic Energy Grid,2.977,79.55134287315903,14.593130602095714,40.09627883695859,Democracy
dbf06f7273,Orionite Directorate,1000,5627491464.213793,8.9632,Dyson Sphere,2.4739,99.26638821590775,1.9031119976484696,66.3936629297195,AI Governance
8f64eb0a84,Vesperan Commonwealth,1000,16481902382.95153,10.0001,Galactic Energy Grid,2.9778,77.59894419750562,15.663900050006449,51.85326530865476,Scientific Council
c87f4b2d09,Consolidated Zelite Worlds,1000,10211544022.995945,8.2022,Dyson Swarm,2.0708,42.912508606351736,17.927354141463834,30.344050947213997,Collective
c59e7444f5,Meran Commonwealth,1000,739135642.4247146,10.0,Galactic Energy Grid,2.9778,76.31355046993168,15.379353053166932,54.165476796792234,Technocracy
111ab1a74e,Unified Meris Council,1000,1860277339.246727,8.664,Dyson Swarm,2.0727,74.34255269329694,15.03339860890954,50.15757904195222,Democracy
762d1b3438,Unified Merian Council,1000,7150622754.093537,9.701,Galactic Energy Grid,2.9767,76.00920880808958,15.007394234281282,41.82322172666239,Federation
41e5776038,Unified Orionan Council,1000,190174531.4531471,10.0,Galactic Energy Grid,2.9778,77.07008764278194,16.608913664564387,45.85153045039265,Collective
11c4291fc3,Vesperite Commonwealth,1000,7856630070.578911,9.922,Galactic Energy Grid,2.9775,78.4085758107203,13.865051045626224,49.26515024562837,AI Governance
c8c30fa0a1,Orionan Directorate,1000,12195691619.31791,10.0001,Galactic Energy Grid,2.9778,73.09238231162205,16.149415834220136,71.02168916662112,Scientific Council
41a9345e47,The Aurelian Federation,1000,1939440479.4795496,10.0,Galactic Energy Grid,2.9778,61.901898960423864,15.170417722234872,46.8001084452717,Democracy
6edc6616b2,Scientific Galacticite Union,1000,9138777682.091713,8.0923,Dyson Swarm,2.0703,77.15366957528087,15.318751341507843,77.55456695355956,Scientific Council
82b29167c3,Galactican Directorate,1000,9697232368.547377,8.0002,Dyson Swarm,2.0699,54.904932376253,15.434815373908146,54.43278641901099,AI Governance
cbdac2fac3,Scientific Zylarex Union,1000,16687560867.48117,8.7935,Dyson Swarm,2.0732,76.36382668605665,15.786340968139863,83.8986091576555,Technocracy
9891e1dd90,Scientific Kaelumari Union,1000,917397359.1560469,9.547,Galactic Energy Grid,2.9761,75.63232022270986,15.731791192249624,75.31711468853061,Scientific Council
5087e1422a,Unified Zeloid Council,1000,13887151381.247776,8.5784,Dyson Swarm,2.0723,72.06657478040084,16.792571112108376,76.87600767076374,Technocracy
5d94c085f5,Allied Valis Systems,1000,3159334364.9775963,8.7821,Dyson Swarm,2.0732,72.64808640663911,16.134941665888185,50.635588969976986,Scientific Council
cc71651dca,Unified Solex Council,1000,4431691638.003182,9.522,Galactic Energy Grid,2.976,73.85461057688322,16.000292130291722,45.69785573622977,Collective
b7f420628f,Consolidated Iota-perseis Worlds,1000,6910061256.697045,5.9418,Fusion,1.2599,73.84320594295681,15.517358539440632,35.819236587294895,Scientific Council
1a2a63b5eb,Allied Thranian Systems,1000,272987492.28128976,9.572,Galactic Energy Grid,2.9762,0.0,21.21860306011354,51.08988425036465,Technocracy
9eeb4737e9,Unified Merite Council,1000,8407589480.882578,10.0,Galactic Energy Grid,2.9778,95.392999554831,4.8232581721549375,79.83478373522118,Technocracy
8e17c1b492,Solex Commonwealth,1000,804373642.6830865,5.6803,Fusion,1.2584,24.760426529666574,19.81673094158353,24.069704375578304,Federation
35e0e185b7,Scientific Valan Union,1000,4801981114.723038,8.0002,Dyson Swarm,2.0699,73.52511883111602,16.50413510842366,74.71162028492927,Scientific Council
15c488fdb9,Unified Vesperite Council,1000,8473235690.721969,10.0,Galactic Energy Grid,2.9778,67.76861751790884,15.997787931802021,67.56546836139785,Scientific Council
52be76d999,Zelian Directorate,1000,7609085445.16332,9.658,Galactic Energy Grid,2.9766,77.86663255993972,9.817843984287363,63.21255119885868,Scientific Council
2d148d0e47,Allied Cygnian Systems,1000,5112342402.662182,10.0,Galactic Energy Grid,2.9778,73.13573487001317,16.838570400546274,53.77616536891639,Technocracy
a4eac32597,Scientific Omega-cygnis Union,1000,2938043672.1954684,10.0,Galactic Energy Grid,2.9778,76.02019643020148,15.310156587206247,57.564412890881215,Technocracy
f94aaeed85,Allied Cygnite Systems,1000,3979413473.556403,9.285,Dyson Sphere,2.4751,74.03287620576674,15.887070966296234,60.45975613673511,Scientific Council
a9283be55d,The Epsilon-perseis Federation,1000,172003628.0872998,6.7471,Antimatter,1.6641,75.76533614195273,14.531834929648008,32.19586575289353,Democracy
27d9c8dc46,The Perseian Federation,1000,4425481788.705215,8.0001,Dyson Swarm,2.0699,76.11427999451877,13.990485150292834,43.176629721250954,AI Governance
2c89a9e0dc,Scientific Persean Union,1000,3168126795.009707,10.0,Galactic Energy Grid,2.9778,72.84742783839951,15.505121087217615,63.86053009238391,Scientific Council
c45231c414,Scientific Epsilon-perseis Union,1000,5431031385.917898,9.948,Galactic Energy Grid,2.9776,80.1635235986106,15.556802960874627,77.49237757309069,Technocracy
7fdb421436,Consolidated Cygnian Worlds,1000,3342670200.761885,7.6274,Antimatter,1.6682,97.4021250068612,3.9289024159267987,67.2239417712334,Scientific Council
b323933feb,Allied Solian Systems,1000,5304311283.12525,6.0842,Fusion,1.2607,53.656124555711685,19.014882248090945,28.315402256491456,Monarchy
c5f014b287,Bulgan Directorate,1000,16681532950.938065,10.0001,Galactic Energy Grid,2.9778,73.29219835002795,16.44539156386715,76.19301902513516,Technocracy
8d88177d24,Bulgian Directorate,1000,7722043674.695223,8.4832,Dyson Swarm,2.0719,57.559343721361294,16.756360141045388,37.53940772968572,Monarchy
e1c4b2ed14,Scientific Vesperan Union,1000,7890752528.597957,10.0,Galactic Energy Grid,2.9778,79.35245677388781,16.551962884484297,60.51231380117315,Technocracy
a568c633c8,Aurelari Directorate,1000,12700086563.591967,6.3935,Fusion,1.2623,77.6866832436457,15.513850117299917,73.94805724339258,Technocracy
0187c7d64a,The Vesperan Federation,1000,390600025.6515144,7.985,Dyson Swarm,2.0698,97.54488233587793,3.7981173870167515,51.219024956905606,Technocracy
189d8d8d1b,Valite Directorate,1000,4729999206.361052,10.0,Galactic Energy Grid,2.9778,77.03123759901952,16.187043058445436,61.62364913710003,Technocracy
57f00e3f50,Unified Vesperite Council,1000,16602045499.638124,10.0001,Galactic Energy Grid,2.9778,80.97130312674263,14.320707008492448,74.94208355037287,AI Governance
d427d38a9f,Unified Kaelumex Council,1000,5420630879.700844,10.0,Galactic Energy Grid,2.9778,75.45452380096327,15.333300712350615,78.51170991392685,Scientific Council
f1337406a3,Thranan Directorate,1000,9056411293.575943,10.0,Galactic Energy Grid,2.9778,75.45215236968636,16.232471484999422,70.7045067420972,Scientific Council
ecbe2dc98a,Zelari Commonwealth,1000,8679289511.744053,7.7558,Antimatter,1.6688,79.05349304078462,15.006389775437409,39.424425860882984,Federation
354b63d6d6,Scientific Solex Union,1000,2473474397.8431396,10.0,Galactic Energy Grid,2.9778,76.38041365219675,18.062714684361534,36.82654176037625,Monarchy
fce0550f04,Unified Thranian Council,1000,1247092592.4744654,9.644,Galactic Energy Grid,2.9765,74.51254336358012,16.04207114846718,85.31228248228604,Technocracy
f7a8fcf1b2,Scientific Aurelari Union,1000,9458779097.258055,9.4441,Dyson Sphere,2.4758,78.70586152856652,15.56636297802827,72.44872786956594,Technocracy
8c80ad65b6,Orionex Directorate,1000,10925103492.003593,7.8606,Dyson Swarm,2.0693,65.49627804057417,14.091593843706061,54.537269603302335,AI Governance
65154f1c30,Scientific Kaeluman Union,1000,11213343222.542349,9.9981,Galactic Energy Grid,2.9778,74.5390027840249,15.998802710895875,60.33525049389643,Scientific Council
e6f9f9e411,Unified Kaelumex Council,1000,3837384559.934224,8.7491,Dyson Swarm,2.073,73.76641027184652,14.117423277129664,64.1509718648025,AI Governance
24e153416d,Unified Aurelis Council,1000,4498946758.242444,10.0,Galactic Energy Grid,2.9778,71.94180480574346,15.955635917913131,63.22874051664719,Scientific Council
38ade68c1e,Scientific Thranex Union,1000,10313312046.783264,8.0533,Dyson Swarm,2.0701,74.37365383548553,17.238153828968567,37.87998677084809,Collective
eacab5ee97,Thranan Directorate,1000,6046875798.908009,8.1941,Dyson Swarm,2.0705,78.03673258043439,16.136680523321836,67.1543900367918,Scientific Council
fadaa4a404,Valian Directorate,1000,9417424923.662674,10.0,Galactic Energy Grid,2.9778,75.44257255712324,16.02183711945271,39.49696936947467,Collective
ebda9e7b67,Solite Directorate,1000,10492315329.746325,10.0001,Galactic Energy Grid,2.9778,71.88925636511834,17.472093392380152,70.5495982231001,Technocracy
de8a7cab3b,Unified Merian Council,1000,4640617275.078171,10.0,Galactic Energy Grid,2.9778,83.76458558427828,12.412747938057098,32.05513470462721,Monarchy
5573af18db,Merian Directorate,1000,3005808375.96953,10.0,Galactic Energy Grid,2.9778,49.15510103719773,18.230248893636684,73.08148032731037,Scientific Council
e13216033f,Meroid Directorate,1000,5147620491.245939,9.843,Galactic Energy Grid,2.9772,52.91872082191364,32.458008212123275,65.44632375581044,Scientific Council
bee1d78260,Zylarian Commonwealth,1000,7048238588.927535,7.6488,Antimatter,1.6683,61.785173855654996,16.743304858100736,57.196809137068456,Technocracy
2a8b6fc81d,Unified Zylarite Council,1000,6491835007.963648,10.0,Galactic Energy Grid,2.9778,71.72351052694162,17.68096323755798,30.917847633004982,Monarchy
2320636026,Unified Valian Council,1000,5840541749.197619,8.0002,Dyson Swarm,2.0699,72.21502119739675,17.28321195591233,73.23653931536501,Technocracy
e976b29c9d,Scientific Orionoid Union,1000,5496801794.432886,9.583,Galactic Energy Grid,2.9763,75.91206232494983,16.600204726179157,89.71350670848669,Technocracy
dc0074adc3,Unified Valite Council,1000,11056039554.50753,10.0001,Galactic Energy Grid,2.9778,74.71168341859453,18.16563595495792,47.66735519358812,Collective
303a3df484,Unified Zelex Council,1000,4410891912.267128,9.031,Dyson Sphere,2.4742,80.5486767154883,13.983646325165044,67.56523609877226,AI Governance
02b9381952,Aurelian Directorate,1000,5268494534.107462,10.0,Galactic Energy Grid,2.9778,78.39591539186264,16.71999957691208,77.4226367761661,Technocracy
08caaac3af,Unified Orionian Council,1000,16472496406.494122,10.0001,Galactic Energy Grid,2.9778,76.49270453312351,14.42875175510854,57.08482271064276,AI Governance
0ad458611c,Unified Orionian Council,1000,6209188921.160551,9.675,Galactic Energy Grid,2.9766,74.46920713161205,16.676087305391416,69.46157705464819,Scientific Council
c2fe0ab024,Unified Orionan Council,1000,2765235489.0287294,6.9466,Antimatter,1.6651,76.27389157850114,13.708345281233688,49.38276914215893,AI Governance
91474e8269,Vesperian Directorate,1000,15919718841.836857,10.0001,Galactic Energy Grid,2.9778,76.23577102404553,17.368681427919476,71.20236908988859,Technocracy
32d2bbd884,Unified Zelan Council,1000,6028684480.572422,10.0,Galactic Energy Grid,2.9778,77.49664712277311,17.257303359714985,40.18882897760317,Collective
f343101fe6,Unified Aurelari Council,1000,219405126.436512,8.092,Dyson Swarm,2.0703,47.616228982917804,18.806020456522457,83.80157694267523,Technocracy
1cf19da3a9,Unified Merex Council,1000,436473021.5909194,10.0,Galactic Energy Grid,2.9778,76.65847894127184,14.398298872481478,64.1264887159559,Democracy
fc241018ec,Kaelumis Directorate,1000,4107491473.7193274,10.0,Galactic Energy Grid,2.9778,76.53519006160471,16.23082623431028,74.66697395348586,Technocracy
2c6958242d,Merian Commonwealth,1000,12215552572.265131,10.0,Galactic Energy Grid,2.9778,70.56735676374949,14.56453573465054,62.229399488298114,AI Governance
950050e41a,Zylarite Commonwealth,1000,9804432467.722227,8.1762,Dyson Swarm,2.0707,76.64611235364428,17.180023293884624,38.46484751855302,Collective
7ec564c9db,Scientific Valex Union,1000,17271778226.41905,9.4081,Dyson Sphere,2.4756,82.77543220027457,11.271235349996136,80.47844472876753,Technocracy
2e4e7545f5,Unified Xenian Council,1000,5107883745.91641,10.0,Galactic Energy Grid,2.9778,98.8905464730354,5.557696908576441,74.0749582952571,Scientific Council
f9c2058d1a,Zylarian Directorate,1000,3075839182.4664164,7.4494,Antimatter,1.6674,79.57653264571967,13.738686094015108,61.09472243818888,AI Governance
28100766c8,Bulgite Directorate,1000,15212767176.91518,9.5751,Galactic Energy Grid,2.9762,74.5754050242887,15.585773712101211,47.40737699967132,Federation
bbf8578e8c,Unified Orionite Council,1000,3703837620.2576327,10.0,Galactic Energy Grid,2.9778,73.79194488005042,16.278827019629265,58.64192524493089,Democracy
8478dfd6f7,Merari Directorate,1000,5977953723.44586,9.282,Dyson Sphere,2.4751,71.03274501424143,16.189083249930935,46.818722145950616,Federation
6f1e390274,Kaelumis Directorate,1000,2132728559.1729267,9.109,Dyson Sphere,2.4745,76.60250971540282,15.316516954103683,57.05329343602027,Democracy
b12b67a0db,Unified Zelian Council,1000,7890392203.551908,8.3462,Dyson Swarm,2.0714,74.47056830770696,16.538258241590654,62.4798103492233,Technocracy
28728de334,Scientific Xenite Union,1000,16097652780.860292,10.0001,Galactic Energy Grid,2.9778,73.92170338282222,16.47444836007655,85.32452935277664,Technocracy
5d6505f12a,Unified Aurelis Council,1000,16273641620.387653,9.1321,Dyson Sphere,2.4746,72.20413489143282,17.811499698774604,40.074056311944126,Collective
2c64149009,Unified Vesperex Council,1000,738866731.0451198,10.0,Galactic Energy Grid,2.9778,73.59405848712858,13.135608093335673,64.66439401436558,AI Governance
ed45fe3a8d,Vesperari Directorate,1000,9256045973.153164,10.0,Galactic Energy Grid,2.9778,78.4571895596063,16.077867459664272,58.20459947457991,Democracy
b1f20b8a8c,The Aurelan Federation,1000,1158538194.9907916,10.15,Galactic Energy Grid,2.9778,76.48954074049001,15.929792201220502,68.81612848959612,Technocracy
43cb04ad80,Xenoid Directorate,1000,3723701167.619246,10.0,Galactic Energy Grid,2.9778,76.64395604464457,17.076043299931804,65.27787645992498,Technocracy
3a375c2f6d,Scientific Xenan Union,1000,3686125865.5478797,9.252,Dyson Sphere,2.475,82.50582402561854,13.711427365839995,61.15940011859735,AI Governance
0fa7096d5a,Zelis Directorate,1000,516384959.8200176,10.0,Galactic Energy Grid,2.9778,76.78417098229131,14.271248174948687,37.17797362465161,Collective
3c196b299c,Scientific Vesperari Union,1000,12630427473.368813,9.0141,Dyson Sphere,2.4741,78.71093666275064,16.461122036253027,78.88004545286117,Scientific Council
1a67be5b7f,Scientific Zelite Union,1000,1721533230.4559877,8.0001,Dyson Swarm,2.0699,73.79528914344036,15.143543408300012,71.39794645089059,Scientific Council
862f6cbc45,Unified Thranan Council,1000,5582732226.16681,10.0,Galactic Energy Grid,2.9778,71.82295414605002,16.523848568965867,46.524901888473245,Federation
9883f23173,Consolidated Aureloid Worlds,1000,2209115069.655739,10.0,Galactic Energy Grid,2.9778,79.28005464128852,15.191637491209997,60.128815147045934,Scientific Council
22c13af7a1,Unified Vesperoid Council,1000,2108462775.8637998,9.309,Dyson Sphere,2.4752,74.92765614043739,15.210674037110934,47.20726315071561,Federation
ac70f57b73,Unified Solex Council,1000,3299463870.3062577,10.0,Galactic Energy Grid,2.9778,45.02853371618563,18.116435400097416,63.75698993002581,Technocracy
60a971a839,Cygnan Directorate,1000,1013112850.3341076,9.755,Galactic Energy Grid,2.9769,78.01843894635583,15.136172031519592,52.368627280304565,Scientific Council
e941b86692,Cygnite Commonwealth,1000,16207688612.739641,10.0001,Galactic Energy Grid,2.9778,74.91583915061048,16.137515355177666,53.32504500593741,Scientific Council
8dcb447d0f,Cygnian Directorate,1000,3303392199.061057,9.555,Galactic Energy Grid,2.9762,71.78350764274914,15.631863913081256,33.24427616572386,Monarchy
0130446f7e,Scientific Kaelumis Union,1000,2627980962.99838,9.694,Galactic Energy Grid,2.9767,76.36585007936269,14.02300671329137,60.20279417632022,AI Governance
d1ebd8161b,Unified Meran Council,1000,537836553.5252879,10.0,Galactic Energy Grid,2.9778,21.778132221633413,16.52677729378599,29.902628639297113,Monarchy
d056d7ce4a,Scientific Thranex Union,1000,4440597621.513333,9.342,Dyson Sphere,2.4754,76.68190249588395,15.859871583411927,77.54410293498809,Technocracy
74136dc7b0,The Solari Federation,1000,1395531770.2403588,5.7391,Fusion,1.2588,85.61683195227158,9.288377129496137,57.76746129083094,Technocracy
61dc46303f,Consolidated Zelis Worlds,1000,2332916134.3364415,7.5573,Antimatter,1.6679,77.69601672290477,15.897979603928306,66.3136665260363,Scientific Council
8fbf42f886,Vesperis Commonwealth,1000,455051665.89193296,8.0,Dyson Swarm,2.0699,77.83555220768481,15.242918041469803,26.797153266839132,Monarchy
7388512271,Unified Orionari Council,1000,1564125618.0167964,8.234,Dyson Swarm,2.0709,57.18878121702669,17.36949266243692,75.73493355916087,Technocracy
b6ae409cbf,Unified Vesperite Council,1000,2011910976.8267412,8.1061,Dyson Swarm,2.0704,77.26599549899845,15.239037516005522,84.5550313395167,Scientific Council
622de7102b,Orionite Commonwealth,1000,4690042113.928328,6.5407,Antimatter,1.663,77.6515241188093,16.021396496436623,35.259916602922786,Democracy
996190e522,Orionan Directorate,1000,637961449.2804538,10.0,Galactic Energy Grid,2.9778,76.61261260119636,14.822105303534917,73.17001129641342,Technocracy
f7bd18e491,Thranis Commonwealth,1000,7443079846.410648,8.4692,Dyson Swarm,2.0719,76.00469375950657,16.321061526356964,65.86286319462221,Technocracy
556d6c2378,Meroid Directorate,1000,654993832.3025533,10.0,Galactic Energy Grid,2.9778,71.22347349974594,13.560305433031605,66.05785313504026,AI Governance
ff559623e3,Consolidated Merian Worlds,1000,9065020784.437939,10.0,Galactic Energy Grid,2.9778,71.1998654281318,18.347685207725085,27.29717583526948,Monarchy
a38e0777cd,Zelex Directorate,1000,4429836951.00068,8.1101,Dyson Swarm,2.0704,71.60054466672534,15.622435598994985,53.97810625744616,Scientific Council
4c2540c708,Unified Orionoid Council,1000,12970759433.50487,10.0001,Galactic Energy Grid,2.9778,47.24429404113253,19.487532850267485,50.48400152210658,Collective
b7069c3852,Unified Orionex Council,1000,5815052019.34925,9.882,Galactic Energy Grid,2.9774,77.57508222721087,15.84486862916438,46.30041182936802,Collective
81714ff4c3,Consolidated Xenari Worlds,1000,3159529568.9903135,8.1011,Dyson Swarm,2.0703,44.23133824288132,15.872548913986902,63.82502809861935,Scientific Council
f3f5dfde4c,Scientific Zelis Union,1000,1159946548.5135033,10.0,Galactic Energy Grid,2.9778,76.0945272765911,15.289614856534271,66.59566656084174,Scientific Council
e12feef736,Scientific Kaeluman Union,1000,16109850673.17913,9.5391,Galactic Energy Grid,2.9761,50.0,18.844699015841933,32.952157335270726,Scientific Council
fba15f0324,Unified Vesperoid Council,1000,14987143063.03546,9.9141,Galactic Energy Grid,2.9775,74.3456233035175,16.779548823497915,70.03067127801609,Scientific Council
350e107aae,Allied Aurelan Systems,1000,4670357699.23052,10.0,Galactic Energy Grid,2.9778,45.243046538096806,17.338119939144313,22.89035911664086,Collective
22091a7056,Scientific Zylaris Union,1000,6838860943.066742,10.0,Galactic Energy Grid,2.9778,75.21095139126241,17.086553384084002,69.47055987679356,Technocracy
03d3903c7c,Unified Orionex Council,1000,8267444568.700936,10.0,Galactic Energy Grid,2.9778,66.61879078397031,15.12615664069328,60.819115229430004,AI Governance
2211d3100d,Kaelumex Directorate,1000,3465118867.77028,8.7991,Dyson Swarm,2.0732,72.97819737386745,15.437430093123796,58.33329035517615,Democracy
459f704847,Thranari Directorate,1000,1162850781.783328,10.0,Galactic Energy Grid,2.9778,81.14956537020464,14.856500371758903,79.83130004249429,Technocracy
575810e85b,Scientific Orionex Union,1000,7528891203.956972,10.0,Galactic Energy Grid,2.9778,72.5000924295498,16.468589879595484,61.16501943656907,Scientific Council
182edcdd37,Aurelan Commonwealth,1000,10856373341.225698,8.0002,Dyson Swarm,2.0699,44.726086597276044,17.494621248632335,59.84898141245054,Technocracy
e47a782635,The Xi-sagittariis Federation,1000,11322963189.63467,7.3218,Antimatter,1.6668,73.02294456336045,16.679680233309877,27.117709100682752,Federation
2705d84a32,Unified Vesperari Council,1000,6150417508.438308,8.7432,Dyson Swarm,2.073,72.09112284686512,14.543645791404899,67.80178854383485,AI Governance
92810d80b3,The Aurelis Federation,1000,3313548083.369654,7.1423,Antimatter,1.666,78.0727485508189,15.302850824569497,47.23769736201189,Technocracy
7e5521abbb,Scientific Kaelumis Union,1000,3283488590.501768,9.15,Dyson Sphere,2.4746,72.6157567970933,15.820645813177135,68.98555958753944,Technocracy
b9ec32251d,Allied Zylarian Systems,1000,16043049438.636707,9.2711,Dyson Sphere,2.4751,75.16875606553961,15.594837558118835,67.94606245339268,Technocracy
7c376afd56,The Kaelumis Federation,1000,5397137762.826505,8.5391,Dyson Swarm,2.0722,72.44787655839187,16.760656261289263,62.79272569020643,Technocracy
0cb785b3d6,Kaelumite Commonwealth,1000,1514777407.8281455,6.0607,Fusion,1.2605,73.59806381506576,16.509529565463264,39.634547769265126,Collective
7bf42c3a49,Sagittariite Directorate,1000,11265585760.023245,7.8226,Dyson Swarm,2.0691,72.44882844039613,15.548753773802687,75.1570668671264,Technocracy
c3b1779520,Aurelis Commonwealth,1000,278457158.2608307,6.6021,Antimatter,1.6634,61.41681493822499,12.721022607671896,31.87192851597367,AI Governance
37a4cea3d7,Consolidated Solite Worlds,1000,3309220546.3519254,8.5231,Dyson Swarm,2.0721,73.8652434057663,16.796300607954024,66.01285435299359,Technocracy
57733c8324,Scientific Merite Union,1000,5430476768.605588,10.0,Galactic Energy Grid,2.9778,48.180191064459514,18.55805842880484,75.35825657003477,Technocracy
467216187a,Allied Thranex Systems,1000,6050792774.073129,9.753,Galactic Energy Grid,2.9769,78.29922240413,18.88126444707573,29.316950357948265,Monarchy
e00bc2a5e5,Thranite Directorate,1000,2074343776.5195274,8.0001,Dyson Swarm,2.0699,78.69629800249984,14.872489620395799,69.76690323447392,Technocracy
b2c9872c2d,Unified Sagittariite Council,1000,12188419433.680916,10.0001,Galactic Energy Grid,2.9778,76.38093340269559,16.02497629895961,79.80329050803225,Scientific Council
792f609a6f,Unified Sagittariite Council,1000,2608293273.541384,9.843,Galactic Energy Grid,2.9772,73.0321640242941,15.687758221952848,64.77220922302791,Scientific Council
b9c3618013,Unified Sagittariite Council,1000,10158519823.911818,8.0003,Dyson Swarm,2.0699,78.30100943016194,15.82142006250828,80.91589077157575,Scientific Council
3aa8ce54ee,Allied Sagittariian Systems,1000,4465920478.303559,9.068,Dyson Sphere,2.4743,75.58369644107009,16.199756759785473,49.69702632251657,Scientific Council
4b4e90bd89,The Meran Federation,1000,14607095213.843796,10.0,Galactic Energy Grid,2.9778,79.44566884956599,14.22249638300568,47.15621000801582,AI Governance
764f599826,Unified Solite Council,1000,5231022731.958944,10.0,Galactic Energy Grid,2.9778,76.5616670601778,15.687886794891842,63.49525357293518,Scientific Council
83c39baf65,Zylarite Directorate,1000,2959727143.981125,10.0,Galactic Energy Grid,2.9778,77.87205879836827,15.92264324831122,70.80970108724594,Scientific Council
927dbfac0b,Scientific Kaelumis Union,1000,3672583640.530796,10.0,Galactic Energy Grid,2.9778,78.74375298621125,15.930359678287253,74.00501064506162,Technocracy
8e65d7f5b1,Scientific Zeloid Union,1000,136475028.76449955,9.0184,Dyson Sphere,2.4737,71.55420083250515,13.730782650388461,43.14291198775391,Collective
f0f8b2423b,Xenex Directorate,1000,5605338979.124663,10.0,Galactic Energy Grid,2.9778,52.470126759671295,33.12597363115024,46.392403723549776,Collective
31aeef2350,Scientific Solian Union,1000,8356528010.765428,9.24,Dyson Sphere,2.475,66.37751686439542,16.505104453039575,61.91822568806539,Technocracy
83775e646f,Consolidated Thranite Worlds,1000,212082006.94498348,7.42,Antimatter,1.6673,73.1999388653522,14.25223579421438,49.67878999719392,Democracy
2ed96a351c,Unified Valite Council,1000,2859300323.9013352,10.0,Galactic Energy Grid,2.9778,48.36985962868586,18.03847540473406,52.194493374460684,Democracy
c1cc584fd5,Unified Merite Council,1000,544701208.464614,8.817,Dyson Sphere,2.4733,77.77111067040197,14.622648627086152,45.591076670299906,Collective
11452e96e6,Scientific Zelex Union,1000,455804192.02958965,9.913,Galactic Energy Grid,2.9775,57.699613872187186,16.147302069663652,61.346148909582,Scientific Council
80ce70725d,Scientific Kaelumian Union,1000,5052514634.6885195,8.6751,Dyson Swarm,2.0727,78.38673399195632,15.92216873890245,72.60294673836427,Technocracy
75447b1ce9,Zylarian Commonwealth,1000,3741808080.9053535,9.337,Dyson Sphere,2.4753,99.82720434157976,4.082602447975349,35.903891236565386,Collective
f61290c372,Scientific Orionari Union,1000,3409723083.5659204,9.785,Galactic Energy Grid,2.977,75.07431081293886,16.093316774567725,39.1535028996144,Federation
71efb681fc,The Aureloid Federation,1000,8516006080.775692,7.6937,Antimatter,1.6685,73.68317389344921,17.767042328717896,32.660666179547874,Collective
13b6f1c19c,Allied Orionite Systems,1000,4617566014.391365,9.626,Galactic Energy Grid,2.9764,76.63518035153525,16.306303639315097,52.134396740062485,Technocracy
ee9099d9b7,Vesperan Directorate,1000,7226089546.362717,10.0,Galactic Energy Grid,2.9778,74.68279404756115,16.41116230003896,54.110245076053914,Technocracy
38d523ac80,Scientific Vesperoid Union,1000,1803038086.1964502,10.0,Galactic Energy Grid,2.9778,71.74724853625378,14.973650676315376,60.11069964977144,Democracy
