civilization_id,name,species_id,species_name,planet_id,population,tech_level,research_points,tech_tier,tech_stage_name,energy_source,energy_output_watts,kardashev_rating,government_type,stability_score,corruption_score,innovation_score,civilization_age
23582772c8,Orionite Directorate,8587dc935b,Orionite,82f15ecabb,79074257415.6775,10.0315,322328944.89,10,Transcendent Civilization,Galactic Energy Grid,6.0157499999999995e+35,2.9779,AI Governance,25.12405255570444,19.93656058044514,63.61723800581683,127440.0
61397f1d85,Solari Directorate,524d5deda4,Solari,6a886ec5d2,3788982752.1042404,10.0021,313153673.33,10,Transcendent Civilization,Galactic Energy Grid,6.0010500000000004e+35,2.9778,Technocracy,56.84978655617872,24.894847815642823,62.56617823843843,413182.0
ca40b2e629,Scientific Solex Union,5329e8e50c,Solex,43f942b9a3,3139730787.1573105,8.1038,17688944.55,8,Dyson Swarm Civilization,Dyson Swarm,5.0519e+26,2.0703,Collective,57.840625564891624,24.034721199745704,46.622667777357194,224257.0
80d9c3cc28,Vesperian Directorate,611d76e827,Vesperian,8868602e77,11893794079.281702,10.154,360630321.06,10,Transcendent Civilization,Galactic Energy Grid,6.077e+35,2.9784,Monarchy,50.6145073309305,30.457083045372254,28.478754667481795,373304.0
bcfcfb49cf,Scientific Thranex Union,d80b75b0ee,Thranex,24c2d3c08a,13254989315.53163,9.5463,199067451.97,9,Galactic Civilization,Galactic Energy Grid,5.77315e+35,2.9761,Technocracy,63.766622805721745,23.34139807660076,81.93895414950481,470884.0
9568bafb15,Chi-bulgis Directorate,5c63652f73,Chi-bulgis,5e6ad9e5d6,14525746698.86426,9.6113,215322480.96,9,Galactic Civilization,Galactic Energy Grid,5.80565e+35,2.9764,Federation,54.47050149568878,24.34351965095489,51.44312264855681,445093.0
47e406daef,Bulgian Directorate,93caf2240b,Bulgian,d9c16b5115,31081905209.29097,10.0107,315841657.92,10,Transcendent Civilization,Galactic Energy Grid,6.00535e+35,2.9779,Technocracy,50.0,24.761258378069105,42.600698949041195,352166.0
ad47c2dda3,Bulgite Commonwealth,cdb2dcc2f0,Bulgite,dd56599537,9739621960.644934,6.3865,1272943.12,6,Fusion Civilization,Fusion,4.19325e+18,1.2623,Democracy,73.57930989099727,11.506405929298296,36.8891009436571,52351.0
096fc37df4,Scientific Vesperoid Union,67003d2d7f,Vesperoid,96396b9aa5,32264175906.53637,7.9998,12497979.5,7,Antimatter Civilization,Dyson Swarm,4.9999000000000005e+26,2.0699,Collective,48.06570061885023,27.636738736340376,42.28826971797301,52162.0
0b6029ea29,Scientific Vesperis Union,20cfbb33d7,Vesperis,ac17693a85,14349922338.166237,9.6767,231678131.48,9,Galactic Civilization,Galactic Energy Grid,5.83835e+35,2.9766,AI Governance,54.82736041334189,20.050118826664686,66.57791385188078,170331.0
0ed21e60e5,Orionan Directorate,9b5458841f,Orionan,b5c21ed306,50448735064.880615,10.0224,319488770.93,10,Transcendent Civilization,Galactic Energy Grid,6.0112e+35,2.9779,Monarchy,50.0,22.931110361953145,65.9165718378128,102680.0
5a9f1f61c7,Scientific Merex Union,204fd2b2af,Merex,44bcb066c2,130910164497.4213,10.2067,377101738.23,10,Transcendent Civilization,Galactic Energy Grid,6.10335e+35,2.9786,Technocracy,50.0,26.033766120330228,79.38291100216138,252614.0
02fd90e690,Allied Meris Systems,3e8ca18b03,Meris,9be03a1081,7578307004.222319,9.1069,89218309.74,9,Galactic Civilization,Dyson Sphere,5.55345e+30,2.4745,Scientific Council,53.86098348354476,22.762644479026978,48.06338962040561,9346.0
3557fb1c6f,Allied Kaelumex Systems,e230a4e4d9,Kaelumex,25c7509903,5105755412.630626,9.587,209262406.85,9,Galactic Civilization,Galactic Energy Grid,5.7935e+35,2.9763,Monarchy,6.450377305174552,28.014501227387402,13.587141122535268,460185.0
61550040fc,Unified Aurelian Council,45c2bc4b1c,Aurelian,f9a5ad06a8,22027826193.099438,10.008,315005937.17,10,Transcendent Civilization,Galactic Energy Grid,6.0039999999999994e+35,2.9778,Federation,50.0,19.926921866330073,63.13983395424998,222478.0
f0fcb8f048,The Valari Federation,15489283ae,Valari,bdb2e0686a,65189149932.383026,10.0211,319078815.28,10,Transcendent Civilization,Galactic Energy Grid,6.01055e+35,2.9779,Scientific Council,14.47823904440827,22.2591553389482,54.97990977531999,313002.0
691ec52085,The Zelian Federation,94715a0de7,Zelian,52f353f903,13913658242.901373,10.0044,313889028.96,10,Transcendent Civilization,Galactic Energy Grid,6.0022e+35,2.9778,AI Governance,50.0,43.25906931569883,51.305990786574945,238725.0
9a629191f0,Allied Orionan Systems,4debef2213,Orionan,42434c18bd,21495558393.05272,9.4302,170060941.68,9,Galactic Civilization,Dyson Sphere,5.715099999999999e+30,2.4757,Technocracy,7.603667477664852,31.515319893760612,60.614036999237214,55172.0
33e625a829,Aureloid Directorate,7fd3acc234,Aureloid,51e29423d0,146511863642.1394,10.0599,331218795.41,10,Transcendent Civilization,Galactic Energy Grid,6.0299500000000005e+35,2.978,Monarchy,50.0,25.802061547029435,66.88035983805143,162481.0
b91403ddc4,Consolidated Merari Worlds,f52938cfe6,Merari,ba92f63ced,11734355800.348454,7.8746,11246112.94,7,Antimatter Civilization,Dyson Swarm,4.937300000000001e+26,2.0693,Technocracy,44.109178275681046,26.607691767483818,55.29746577663077,23947.0
71073d1e77,Scientific Xenex Union,88e3f24f48,Xenex,234667fcf7,0.0,8.3851,31755380.06,8,Dyson Swarm Civilization,Dyson Swarm,5.19255e+26,2.0715,Federation,0.0,0.0,0.0,2312.0
58a2b00e32,Consolidated Persean Worlds,5ce6bd2924,Persean,3ae5e04ff7,25619023654.263496,8.7967,52335210.46,8,Dyson Swarm Civilization,Dyson Swarm,5.39835e+26,2.0732,Monarchy,50.0,33.93120451725408,19.933091841715022,405244.0
03fca7f787,Perseian Commonwealth,d0d64e69c3,Perseian,7c20e99df9,13820401500.743607,10.0034,313565364.91,10,Transcendent Civilization,Galactic Energy Grid,6.001699999999999e+35,2.9778,Federation,45.56166590813725,22.20132915838004,37.561853976585695,125119.0
939c53fc68,Scientific Perseian Union,3a2faa67d1,Perseian,fd3dae36b3,1610877916.1762161,10.0015,312968947.43,10,Transcendent Civilization,Galactic Energy Grid,6.00075e+35,2.9778,AI Governance,62.16279479986921,20.31265270465835,62.11387366130152,235339.0
dc652af4e1,Cygnan Commonwealth,1889ee64f4,Cygnan,c4fec8f4aa,18432723529.984863,10.006,314387109.85,10,Transcendent Civilization,Galactic Energy Grid,6.003e+35,2.9778,Technocracy,50.0,21.68412474909309,55.99924894595141,280528.0
98e5a44c50,Cygnan Directorate,6f777d94a3,Cygnan,9e4ed05f25,56742271964.46222,10.0269,320904452.61,10,Transcendent Civilization,Galactic Energy Grid,6.0134499999999994e+35,2.9779,Technocracy,15.597281019212033,23.635701497002472,79.14802333063889,371589.0
e1017ed35e,Cygnan Directorate,0438ba4731,Cygnan,786124b970,10907540040.921532,10.004,313741241.81,10,Transcendent Civilization,Galactic Energy Grid,6.001999999999999e+35,2.9778,Collective,19.492501236452885,34.43467909672289,36.72619629876418,279753.0
ee6f8a466e,Cygnian Commonwealth,c630eaddb2,Cygnian,c7bb4226f0,12769542986.051373,9.0025,63128400.55,9,Galactic Civilization,Dyson Sphere,5.50125e+30,2.474,Technocracy,53.7261282503674,21.9479945092687,58.662925816366105,384387.0
bc259c8444,Scientific Kaelumian Union,1768bda5ed,Kaelumian,8d85ed314a,34691636128.11086,9.3094,139847621.34,9,Galactic Civilization,Dyson Sphere,5.6547e+30,2.4752,AI Governance,21.119116408489553,19.357025074339344,65.259764828773,218516.0
fc41667c54,Kaeluman Directorate,8105c60edb,Kaeluman,92535b676d,82876470513.94864,10.0417,325518399.12,10,Transcendent Civilization,Galactic Energy Grid,6.02085e+35,2.978,AI Governance,1.9694316187247551,34.89998525566705,58.092870249777164,401882.0
b4e38b5ba0,Scientific Bulgian Union,8c420715a6,Bulgian,c1e88f7dc4,25057137307.738518,10.009,315305662.27,10,Transcendent Civilization,Galactic Energy Grid,6.0045e+35,2.9778,Democracy,50.0,43.79566331425172,51.45382109687351,387490.0
ed8eb43829,Omega-bulgis Directorate,bba91306c8,Omega-bulgis,643e61538d,43247611222.68178,10.0172,317868805.57,10,Transcendent Civilization,Galactic Energy Grid,6.0086000000000004e+35,2.9779,AI Governance,14.414748494749057,19.46227539555251,59.579101027504414,171924.0
2d7a6c7193,Unified Omega-bulgis Council,8f7f0b4433,Omega-bulgis,c3acae4279,109653009461.93333,10.0402,325067340.95,10,Transcendent Civilization,Galactic Energy Grid,6.0201e+35,2.978,AI Governance,10.416833894505535,18.86518693618917,64.25902515768122,222259.0
c4d87c45ee,Unified Bulgite Council,5295fb32c9,Bulgite,df3779081f,28513830141.959694,10.0158,317425236.84,10,Transcendent Civilization,Galactic Energy Grid,6.0079e+35,2.9779,Scientific Council,50.0,31.59771067896223,81.09952940942298,135917.0
62a7129a59,Unified Bulgian Council,de766a63df,Bulgian,761dc46bfb,0.0,10.0003,312599916.38,10,Transcendent Civilization,Galactic Energy Grid,6.00015e+35,2.9778,AI Governance,0.0,0.0,0.0,215756.0
1e3994853e,Consolidated Thranian Worlds,871496b1a3,Thranian,ea39321ef5,14000859254.165173,10.003,313434427.46,10,Transcendent Civilization,Galactic Energy Grid,6.0014999999999996e+35,2.9778,Monarchy,11.083063604081076,25.365232684753632,25.00251214582415,140479.0
b28f9ec7d4,Scientific Thranari Union,cbf3cfcef8,Thranari,f2a9984428,87813947207.01619,10.0376,324243723.24,10,Transcendent Civilization,Galactic Energy Grid,6.0187999999999996e+35,2.978,Technocracy,36.160474639256506,18.026973862507198,71.20098444833012,68158.0
634ad45f7e,Scientific Aurelan Union,01c511e30a,Aurelan,81f92b3c38,50279818431.17815,8.8966,57329701.23,8,Dyson Swarm Civilization,Dyson Sphere,5.4483e+30,2.4736,Scientific Council,22.134200292469764,21.607930190966243,63.453938567510534,330684.0
75912c8e4c,Kaelumari Directorate,43950af122,Kaelumari,8a6656d3f1,476333881.440155,10.0007,312704197.36,10,Transcendent Civilization,Galactic Energy Grid,6.00035e+35,2.9778,Scientific Council,64.27345010537235,24.731648815897124,71.49909921823783,249032.0
d07bc4ae63,Scientific Valian Union,ef115f77c3,Valian,ec05aeaf84,50493964749.39502,8.3133,28166430.64,8,Dyson Swarm Civilization,Dyson Swarm,5.15665e+26,2.0712,Scientific Council,50.0,28.757421302786792,64.215563534587,36881.0
9696ce2491,Scientific Vesperari Union,22c462f8cd,Vesperari,03ea73d15e,21847187438.24597,10.009,315300578.4,10,Transcendent Civilization,Galactic Energy Grid,6.0045e+35,2.9778,Technocracy,2.9741310351531958,29.946664272761087,66.50162402534102,69054.0
7036dbff3e,Scientific Orionite Union,5b3da730af,Orionite,ef69f3ae2b,20161424170.48319,6.8739,2247880.79,6,Fusion Civilization,Antimatter,4.4369499999999994e+22,1.6647,Collective,0.0,31.58543385802373,30.970804972521183,95400.0
c98968025a,Orionan Directorate,49a0a888d6,Orionan,866ec22212,20475204132.93005,7.9737,12236871.69,7,Antimatter Civilization,Dyson Swarm,4.9868500000000003e+26,2.0698,Federation,66.21652214184009,24.68617148791073,42.25627656752724,9372.0
9d449a31b9,Consolidated Omega-cygnis Worlds,8798689d13,Omega-cygnis,56ddb257ee,0.0,6.3027,1105360.1,6,Fusion Civilization,Fusion,4.15135e+18,1.2618,Collective,0.0,0.0,0.0,60701.0
12f8de3472,Thranari Commonwealth,2e89f860e3,Thranari,64569d639c,21655652804.1877,6.6271,1754263.14,6,Fusion Civilization,Antimatter,4.31355e+22,1.6635,Technocracy,34.37345565686103,9.580109407631678,40.766245123728275,15580.0
afc6771a1e,Unified Xenoid Council,ba8788fc05,Xenoid,4c11c0b340,14863974530.643927,8.9777,61385144.94,8,Dyson Swarm Civilization,Dyson Sphere,5.488850000000001e+30,2.4739,Collective,50.0,19.567774211476078,57.3484490915195,399561.0
55c2a4dc5e,Thranari Commonwealth,b9afcc3685,Thranari,b8b6836452,16563713156.973347,10.0055,314217973.21,10,Transcendent Civilization,Galactic Energy Grid,6.00275e+35,2.9778,Technocracy,26.02612611127451,20.884592089812326,55.965116068918974,190260.0
3779c3fe76,Unified Zelian Council,f07d66f608,Zelian,1f08297f68,59797367147.21041,9.0068,64203538.02,9,Galactic Civilization,Dyson Sphere,5.5034e+30,2.4741,AI Governance,12.908765412405204,19.258910383412427,60.9545959962869,399672.0
cd01ef6fd0,Scientific Merari Union,76127709f8,Merari,707779f6f3,23223771451.42505,10.0129,316526664.4,10,Transcendent Civilization,Galactic Energy Grid,6.0064499999999995e+35,2.9779,Technocracy,61.45895784644477,24.299966138137243,74.02704643369702,409873.0
63803c4eb1,Unified Zelari Council,938a7de7e1,Zelari,fde5089e92,10249677848.809128,8.8991,57456232.57,8,Dyson Swarm Civilization,Dyson Sphere,5.449550000000001e+30,2.4736,Technocracy,40.63485401896952,23.941906061232515,60.73791613152943,55714.0
20dcee6871,Unified Valoid Council,b6a65114b3,Valoid,7f1c20dd07,51822597720.31558,10.0222,319451091.85,10,Transcendent Civilization,Galactic Energy Grid,6.0110999999999995e+35,2.9779,Technocracy,18.41685049806366,22.846609711516006,71.94317167248637,218547.0
53856bd8ca,Allied Sagittariian Systems,f87b05a34a,Sagittariian,c8305bdc8e,20475491614.549328,7.4813,7313240.39,7,Antimatter Civilization,Antimatter,4.7406500000000006e+22,1.6676,Technocracy,5.2880674022487035,28.43874072134914,55.4163391498067,87533.0
da38a63176,Unified Orionis Council,ee045a5d2e,Orionis,dc25804b7a,13808960042.097982,9.6601,227518916.16,9,Galactic Civilization,Galactic Energy Grid,5.83005e+35,2.9766,Scientific Council,69.08374977598027,23.253011662471334,76.87924085223491,475100.0
8196db66b3,Scientific Thranan Union,ce24b340ae,Thranan,408ed4a007,0.0,10.001,312823557.51,10,Transcendent Civilization,Galactic Energy Grid,6.0004999999999995e+35,2.9778,AI Governance,0.0,0.0,0.0,499801.0
f004cb791e,Scientific Perseian Union,ad982cf83b,Perseian,114274e253,25703187546.23729,10.0121,316281478.45,10,Transcendent Civilization,Galactic Energy Grid,6.00605e+35,2.9779,Technocracy,5.5474594697644,28.870728501230747,78.6376958999291,331845.0
15955262e1,Aurelian Directorate,22fc7336f6,Aurelian,851c94e00b,41971249509.480606,7.6151,8651330.51,7,Antimatter Civilization,Antimatter,4.75115e+22,1.6677,AI Governance,53.62390517847692,21.350936206678526,63.4794720012935,20784.0
c3662e3808,Unified Sagittariite Council,0e920e45d7,Sagittariite,24346853f9,9955942489.649117,8.0313,14067219.11,8,Dyson Swarm Civilization,Dyson Swarm,5.01565e+26,2.07,Technocracy,60.31840346695124,26.24636753341964,66.79204426519665,75193.0
7dc225fd37,Consolidated Orionian Worlds,165cf67011,Orionian,9f03b3cb31,0.0,8.7142,48212163.07,8,Dyson Swarm Civilization,Dyson Swarm,5.3571000000000006e+26,2.0729,Technocracy,0.0,0.0,0.0,62342.0
373ea01e5c,Consolidated Zylaris Worlds,d41e3a1f5d,Zylaris,e6f90b38b8,33871854800.887154,7.2627,5126716.59,7,Antimatter Civilization,Antimatter,4.63135e+22,1.6666,Technocracy,46.733453141104434,25.752115768410036,59.68843744740246,83623.0
17fee1a6ac,The Thranite Federation,c9e7fd4b5a,Thranite,4920896483,49155960880.16348,7.416,6659999.95,7,Antimatter Civilization,Antimatter,4.708e+22,1.6673,Monarchy,50.0,26.705825865446226,55.4621976772071,75633.0
66d46fcd47,Consolidated Orionite Worlds,fc1e40037d,Orionite,aab903b124,25598166433.379143,7.0378,2878029.0,7,Antimatter Civilization,Antimatter,4.5189e+22,1.6655,Democracy,84.8715762604684,10.095077162915596,53.29462562628618,34869.0
dffeed89fb,Chi-bulgis Directorate,c0aca33dec,Chi-bulgis,1b16b0564a,54715831150.068436,8.4934,37168512.63,8,Dyson Swarm Civilization,Dyson Swarm,5.2467e+26,2.072,Federation,26.302529737243027,5.802448614622196,50.04116380245838,209809.0
cd3cb2af45,The Chi-bulgis Federation,a3e784f699,Chi-bulgis,e8d4eea8fa,20831911490.630783,10.0067,314590578.75,10,Transcendent Civilization,Galactic Energy Grid,6.00335e+35,2.9778,Democracy,51.2179927345759,24.13606197519249,45.24005645525622,164272.0
5d262aaec3,Consolidated Xenite Worlds,aac4567214,Xenite,03f6a9b18e,27784862615.159748,9.2812,132794392.48,9,Galactic Civilization,Dyson Sphere,5.640600000000001e+30,2.4751,AI Governance,25.126597921855293,18.811189942514268,50.93565087959621,386672.0
db6da7e17a,Orionis Directorate,060f7cd163,Orionis,74d2f9d15e,36395802669.647385,9.6498,224957205.87,9,Galactic Civilization,Galactic Energy Grid,5.8249000000000004e+35,2.9765,Collective,9.598622709519393,30.19155870693147,36.397322409214524,163786.0
73573955bb,Orionite Directorate,8d5599de97,Orionite,867af92e3e,93716483517.02434,9.7788,257204584.98,9,Galactic Civilization,Galactic Energy Grid,5.8894e+35,2.977,Technocracy,16.628422921916005,23.421549817222704,68.29358737158984,260012.0
f2bbbfc167,Bulgan Commonwealth,0bf6911d4a,Bulgan,1aed7af55d,10926794996.661755,8.0372,14361771.68,8,Dyson Swarm Civilization,Dyson Swarm,5.0186000000000005e+26,2.0701,Scientific Council,50.602019043223315,26.200186202706128,42.35033482841194,12746.0
f929aa33ac,Bulgian Commonwealth,71e5ae2253,Bulgian,ebebd202ca,14487773679.398508,7.0569,3068913.81,7,Antimatter Civilization,Antimatter,4.5284499999999996e+22,1.6656,Monarchy,24.653464867284953,23.93729090243517,19.541757187079753,71761.0
28d83c4b42,Scientific Bulgite Union,ef71433af7,Bulgite,f52b7a81a2,33311332788.758118,10.0105,315783102.29,10,Transcendent Civilization,Galactic Energy Grid,6.00525e+35,2.9779,Federation,0.0,35.21536265131096,32.742613276269196,425140.0
0ddd78edbb,The Delta-bulgis Federation,5aa6fd70e5,Delta-bulgis,bc8d7a1df5,14777448094.868076,8.0261,13805202.68,8,Dyson Swarm Civilization,Dyson Swarm,5.01305e+26,2.07,Democracy,30.868954618009575,40.26692236424512,25.257778567365186,227867.0
d7ec4d3018,Thranan Directorate,87b0710b7a,Thranan,568a7bc8fb,0.0,9.3512,150309027.58,9,Galactic Civilization,Dyson Sphere,5.6756e+30,2.4754,Technocracy,0.0,0.0,0.0,426424.0
adc1c77061,Unified Thranis Council,361ad6ddc1,Thranis,ea43cc200f,368506560.8106492,10.0008,312754679.91,10,Transcendent Civilization,Galactic Energy Grid,6.0004e+35,2.9778,Collective,29.44545149496456,23.248314609072644,35.4116554468997,115896.0
931aa9655e,Orionite Directorate,46e30e7bd0,Orionite,ff9bbf51a6,18327468712.291153,9.4972,186787604.13,9,Galactic Civilization,Dyson Sphere,5.7486e+30,2.476,Technocracy,50.0,24.341550387158335,62.38533302719349,146842.0
df2f64c1a1,Unified Valari Council,c133d1bebe,Valari,42f76e0515,79813193943.62375,10.0399,324961090.55,10,Transcendent Civilization,Galactic Energy Grid,6.0199499999999996e+35,2.978,Democracy,22.596346135750743,24.15610923633252,69.67508331833544,321588.0
f27ca4fefa,Scientific Aurelite Union,59ba59f0e7,Aurelite,cc752c4cf3,41394183760.53345,10.0177,318040747.84,10,Transcendent Civilization,Galactic Energy Grid,6.00885e+35,2.9779,Scientific Council,22.602063974152838,22.583704317193693,73.27380490038863,454084.0
a7f6005fd2,Republic of Meroid,6b629e6f98,Meroid,d7c4c86158,0.0,7.167,4169951.24,7,Antimatter Civilization,Antimatter,4.5834999999999995e+22,1.6661,Democracy,0.0,0.0,0.0,4900.0
4164b650a3,Unified Zylarite Council,70d2012594,Zylarite,cfbb5bcd03,70285448041.7116,10.1857,370539653.25,10,Transcendent Civilization,Galactic Energy Grid,6.01555e+35,2.9779,Democracy,18.527572658858954,44.21928565351692,60.05987571146622,290916.0
340ef3ab81,The Thranari Federation,128cd9f4b9,Thranari,e8db41cd87,0.0,6.0255,551045.93,6,Fusion Civilization,Fusion,4.0127500000000005e+18,1.2603,Democracy,0.0,0.0,0.0,20132.0
7ba9deb67e,Consolidated Xenoid Worlds,eccea5eaf5,Xenoid,07f99e8c21,44449391655.715904,10.1633,363524382.76,10,Transcendent Civilization,Galactic Energy Grid,6.081649999999999e+35,2.9784,Collective,34.55616938225055,25.65424741744144,36.27999208090238,147313.0
785ce4730c,Unified Xenan Council,d8b26d1d07,Xenan,184f76d742,2295362325.833812,9.5649,203722694.95,9,Galactic Civilization,Galactic Energy Grid,5.78245e+35,2.9762,Federation,42.91142166880738,27.97299263300604,38.62261831202443,363724.0
7135e43d15,Consolidated Valoid Worlds,13c57987ea,Valoid,38eb32b13c,13807272284.396694,9.7867,259166533.55,9,Galactic Civilization,Galactic Energy Grid,5.89335e+35,2.977,Democracy,31.2425006062119,20.382064859668844,45.01159590482508,345374.0
dbf06f7273,Orionite Directorate,cb8e341d91,Orionite,3fd5d42f87,0.0,8.9666,60829240.19,8,Dyson Swarm Civilization,Dyson Sphere,5.4833e+30,2.4739,AI Governance,0.0,0.0,0.0,493329.0
8f64eb0a84,Vesperan Commonwealth,bab91ca63f,Vesperan,bcb4932ef1,177750467.40683365,10.001,312826106.43,10,Transcendent Civilization,Galactic Energy Grid,6.0004999999999995e+35,2.9778,Scientific Council,70.04288330741693,22.49392201671135,49.911523889322034,300286.0
c87f4b2d09,Consolidated Zelite Worlds,a65cc3ce78,Zelite,66bbeabb0d,16652312999.338795,8.2264,23818283.66,8,Dyson Swarm Civilization,Dyson Swarm,5.1132e+26,2.0709,Collective,50.0,32.65610126595033,31.196399728635395,280237.0
c59e7444f5,Meran Commonwealth,a8f5d827f9,Meran,7ebf8cb2e1,18003814509.653393,10.0061,314407747.7,10,Transcendent Civilization,Galactic Energy Grid,6.00305e+35,2.9778,Technocracy,15.57438297956935,21.726954449872075,59.14343225449816,395862.0
111ab1a74e,Unified Meris Council,cfbff2773a,Meris,66f2a31e56,50199283414.11253,8.7818,51592455.41,8,Dyson Swarm Civilization,Dyson Swarm,5.3909000000000006e+26,2.0732,Democracy,12.365072282590228,21.798258220414212,59.928892775099385,380368.0
762d1b3438,Unified Merian Council,22e8f6c0ee,Merian,53689e24fd,138779806451.35492,9.7603,252586826.37,9,Galactic Civilization,Galactic Energy Grid,5.88015e+35,2.9769,Federation,8.728146389430613,22.561153218547318,39.32397118379851,296665.0
41e5776038,Unified Orionan Council,87855960d0,Orionan,b794ebca3c,7096770526.851049,10.0036,313640116.02,10,Transcendent Civilization,Galactic Energy Grid,6.0018e+35,2.9778,Collective,18.616854927236005,12.522688282533778,50.15414885379427,427919.0
11c4291fc3,Vesperite Commonwealth,1f216a9475,Vesperite,87f2d7dbcb,3966506848.8851185,9.924,293509290.95,9,Galactic Civilization,Galactic Energy Grid,5.9619999999999994e+35,2.9775,AI Governance,71.12781982366855,18.748405189106805,44.08312803759322,355835.0
c8c30fa0a1,Orionan Directorate,87c8f4dc5b,Orionan,8fd7a62c40,31067905016.34845,10.0148,317131789.46,10,Transcendent Civilization,Galactic Energy Grid,6.007399999999999e+35,2.9779,Scientific Council,63.88895942809533,19.55831671604005,69.57633555733662,107316.0
41a9345e47,The Aurelian Federation,e31a3b1b2b,Aurelian,db4600f7c5,15740381418.549625,10.005,314047471.71,10,Transcendent Civilization,Galactic Energy Grid,6.0025000000000004e+35,2.9778,Monarchy,30.0,40.172624531092815,32.41792679605544,195227.0
6edc6616b2,Scientific Galacticite Union,ae68945544,Galacticite,c1a367411a,39722531715.75212,8.2273,23862811.93,8,Dyson Swarm Civilization,Dyson Swarm,5.11365e+26,2.0709,Scientific Council,51.76367411063474,23.38382171467199,80.82744137711006,489557.0
82b29167c3,Galactican Directorate,92d1055b7b,Galactican,dd11c13d2d,22667178687.889442,8.0496,14981298.71,8,Dyson Swarm Civilization,Dyson Swarm,5.0248e+26,2.0701,Collective,50.0,24.699317557465122,54.36323420579761,214102.0
cbdac2fac3,Scientific Zylarex Union,abbddc6c0d,Zylarex,ef8875b8c8,0.0,8.8025,52626205.04,8,Dyson Swarm Civilization,Dyson Sphere,5.401250000000001e+30,2.4732,Technocracy,0.0,0.0,0.0,3543.0
9891e1dd90,Scientific Kaelumari Union,89119bc64f,Kaelumari,e582e81b41,20761626421.513283,9.5578,201960846.13,9,Galactic Civilization,Galactic Energy Grid,5.7789e+35,2.9762,Scientific Council,50.0,22.457138340070053,60.05825231487526,488963.0
5087e1422a,Unified Zeloid Council,7f1292fecf,Zeloid,d1201e2f13,6488807705.1016655,8.6015,42572536.25,8,Dyson Swarm Civilization,Dyson Swarm,5.30075e+26,2.0724,Technocracy,57.43072123769824,25.78506384626985,67.94675854019643,489664.0
5d94c085f5,Allied Valis Systems,f92d73b2f2,Valis,e6ec1187b7,42930049198.042145,8.8695,55975183.05,8,Dyson Swarm Civilization,Dyson Sphere,5.43475e+30,2.4735,Technocracy,50.0,24.265728510164667,51.510150058837255,59420.0
cc71651dca,Unified Solex Council,ee3e876c42,Solex,3c0ebce135,14897514324.569695,9.5288,194688748.59,9,Galactic Civilization,Galactic Energy Grid,5.7644e+35,2.9761,Collective,48.518333756550554,25.721289794594934,37.39880549068735,405507.0
b7f420628f,Consolidated Iota-perseis Worlds,d2e4c42d0d,Iota-perseis,451ead76b3,49370138409.54794,7.2443,4943041.33,7,Antimatter Civilization,Antimatter,4.5899e+22,1.6662,Scientific Council,34.33347647131756,23.137957525746877,52.404610706217746,87393.0
1a2a63b5eb,Allied Thranian Systems,49a929d8a3,Thranian,f5fa53a402,2902902945.491569,9.573,205742284.06,9,Galactic Civilization,Galactic Energy Grid,5.7865e+35,2.9762,Scientific Council,46.7924075904609,38.11535081212569,45.150779531234015,479555.0
9eeb4737e9,Unified Merite Council,dbeae4fbe8,Merite,6d283729de,57553803356.44575,10.0282,321319320.81,10,Transcendent Civilization,Galactic Energy Grid,6.0141e+35,2.9779,Technocracy,69.30955422392732,8.945103119640574,83.43440369417016,68884.0
8e17c1b492,Solex Commonwealth,0a51aad7b1,Solex,43ecb4ae25,6879721133.378657,6.1394,778706.92,6,Fusion Civilization,Fusion,4.0697e+18,1.261,Monarchy,50.0,31.662307656446426,31.799486113907097,15203.0
35e0e185b7,Scientific Valan Union,0dd5bbeb06,Valan,0024859c8c,20667587041.966423,8.0632,15661300.83,8,Dyson Swarm Civilization,Dyson Swarm,5.0316000000000006e+26,2.0702,Scientific Council,42.65029524447808,25.54883695102277,71.33012588218565,462105.0
15c488fdb9,Unified Vesperite Council,4106f36a14,Vesperite,4f2e9f514c,14395712785.417929,10.0057,314289596.84,10,Transcendent Civilization,Galactic Energy Grid,6.002849999999999e+35,2.9778,Scientific Council,53.1884609950398,19.232592867795784,71.14105285008347,477740.0
52be76d999,Zelian Directorate,25672a882e,Zelian,f568616148,12047701121.242844,9.6639,228465919.69,9,Galactic Civilization,Galactic Energy Grid,5.83195e+35,2.9766,Scientific Council,59.96614345007451,17.093551166461573,56.5121405872731,425918.0
2d148d0e47,Allied Cygnian Systems,c78932c3e3,Cygnian,8b83439147,95408981427.85033,10.0331,322841921.57,10,Transcendent Civilization,Galactic Energy Grid,6.016549999999999e+35,2.9779,Technocracy,15.490095360198136,25.28181400529516,63.581970878845574,439832.0
a4eac32597,Scientific Omega-cygnis Union,e8b3477ea6,Omega-cygnis,f039d6bce6,34051743586.373978,10.013,316569154.8,10,Transcendent Civilization,Galactic Energy Grid,6.0065e+35,2.9779,Technocracy,22.01319757284838,22.73039333028846,70.29656242053277,349935.0
f94aaeed85,Allied Cygnite Systems,1fe33bfe0c,Cygnite,c402564e9c,5368249621.400748,9.2872,134294010.9,9,Galactic Civilization,Dyson Sphere,5.6436e+30,2.4752,Scientific Council,64.46915866407434,24.35832664323784,55.786422643898185,171779.0
