route_id,empire_id,empire_name,source_star_id,source_star_name,target_star_id,target_star_name,travel_time_years,stops_count,route_type
FTL-RTE-010017,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,1e8613e9,Omega Sagittarii,0.02,1,Warp Flight
FTL-RTE-010018,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,1e8613e9,Omega Sagittarii,0.02,1,Warp Flight
FTL-RTE-010019,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,1699edb3,HR 36296,0.02,1,Warp Flight
FTL-RTE-010020,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,2ee67c76,HD 173878,0.02,1,Warp Flight
FTL-RTE-010021,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,2ee67c76,HD 173878,0.02,1,Warp Flight
FTL-RTE-010022,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,6cd46a40,HD 14799,0.02,1,Warp Flight
FTL-RTE-010023,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,6cd46a40,HD 14799,0.02,1,Warp Flight
FTL-RTE-010024,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,6cd46a40,HD 14799,0.02,1,Warp Flight
FTL-RTE-010025,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,c195d72c,HR 19907,0.02,1,Warp Flight
FTL-RTE-010026,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,c195d72c,HR 19907,0.02,1,Warp Flight
FTL-RTE-010027,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,c195d72c,HR 19907,0.02,1,Warp Flight
FTL-RTE-010028,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,6d440304,Webb-1869,0.02,1,Warp Flight
FTL-RTE-010029,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,6d440304,Webb-1869,0.02,1,Warp Flight
FTL-RTE-010030,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,6d440304,Webb-1869,0.02,1,Warp Flight
FTL-RTE-010031,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,6d440304,Webb-1869,0.02,1,Warp Flight
FTL-RTE-010032,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,c6d6b3fd,HD 193309,0.02,1,Warp Flight
FTL-RTE-010033,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,6f116dc8,Gliese 325.0,0.02,1,Warp Flight
FTL-RTE-010034,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,a76c941f,PSR 104430,0.02,1,Warp Flight
FTL-RTE-010035,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,a76c941f,PSR 104430,0.02,1,Warp Flight
FTL-RTE-010036,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,ba33dd6b,TESS-8080,0.02,1,Warp Flight
FTL-RTE-010037,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,ba33dd6b,TESS-8080,0.02,1,Warp Flight
FTL-RTE-010038,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,ba33dd6b,TESS-8080,0.02,1,Warp Flight
FTL-RTE-010039,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,a866c35c,TESS-2121,0.02,1,Warp Flight
FTL-RTE-010040,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,a866c35c,TESS-2121,0.02,1,Warp Flight
FTL-RTE-010041,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,991dd9ee,Nu Cygni,0.02,1,Warp Flight
FTL-RTE-010042,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,56535a86,Webb-9920,0.02,1,Warp Flight
FTL-RTE-010043,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,1d8d6567,Rho Persei,0.02,1,Warp Flight
FTL-RTE-010044,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,1d8d6567,Rho Persei,0.02,1,Warp Flight
FTL-RTE-010045,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,4633ccff,Gliese 390.0,0.02,1,Warp Flight
FTL-RTE-010046,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,4633ccff,Gliese 390.0,0.02,1,Warp Flight
FTL-RTE-010047,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,650ae5a0,Chi Orionis,0.02,1,Warp Flight
FTL-RTE-010048,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,d8576aaf,TESS-7800,0.02,1,Warp Flight
FTL-RTE-010049,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,d8576aaf,TESS-7800,0.02,1,Warp Flight
FTL-RTE-010050,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,d8576aaf,TESS-7800,0.02,1,Warp Flight
FTL-RTE-010051,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,d8576aaf,TESS-7800,0.02,1,Warp Flight
FTL-RTE-010052,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,847258d3,Webb-2356,0.02,1,Warp Flight
FTL-RTE-010053,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,847258d3,Webb-2356,0.02,1,Warp Flight
FTL-RTE-010054,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,e2176638,Mu Persei,0.02,1,Warp Flight
FTL-RTE-010055,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,89ce852a,GDE-4121,0.02,1,Warp Flight
FTL-RTE-010056,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,017957c7,Gaia-3148,0.02,1,Warp Flight
FTL-RTE-010057,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,870bffb3,TESS-5894,0.02,1,Warp Flight
FTL-RTE-010058,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,0c60f83d,Beta Bulge,0.02,1,Warp Flight
FTL-RTE-010059,bb1351012f,The Zylarian Star Empire,368a8d7b,Webb-9180d,0c60f83d,Beta Bulge,0.02,1,Warp Flight
FTL-RTE-010060,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,b84e5edc,Gaia-1954,0.02,1,Warp Flight
FTL-RTE-010061,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,b84e5edc,Gaia-1954,0.02,1,Warp Flight
FTL-RTE-010062,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,b7b3fe33,GDE-7293,0.02,1,Warp Flight
FTL-RTE-010063,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,a20cdf05,PSR 64400,0.02,1,Warp Flight
FTL-RTE-010064,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,8589d2bc,Webb-6470,0.02,1,Warp Flight
FTL-RTE-010065,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,1ffcd021,Omicron Galacticis,0.02,1,Warp Flight
FTL-RTE-010066,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,1ffcd021,Omicron Galacticis,0.02,1,Warp Flight
FTL-RTE-010067,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,e8a1b267,HR 220748,0.02,1,Warp Flight
FTL-RTE-010068,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,ee503b26,Zeta Orionis,0.02,1,Warp Flight
FTL-RTE-010069,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,e24dc40c,GDE-6664,0.02,1,Warp Flight
FTL-RTE-010070,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,db74cbd4,Webb-6726b,0.02,1,Warp Flight
FTL-RTE-010071,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,db74cbd4,Webb-6726b,0.02,1,Warp Flight
FTL-RTE-010072,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,db74cbd4,Webb-6726b,0.02,1,Warp Flight
FTL-RTE-010073,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,16ea4658,Zeta Bulge,0.02,1,Warp Flight
FTL-RTE-010074,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,db8fee6b,Aethelgard,0.02,1,Warp Flight
FTL-RTE-010075,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,db8fee6b,Aethelgard,0.02,1,Warp Flight
FTL-RTE-010076,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,2b6f2de2,Zeta Cygni,0.02,1,Warp Flight
FTL-RTE-010077,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,368a8d7b,Webb-9180d,0.0,0,Warp Flight
FTL-RTE-010078,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,368a8d7b,Webb-9180d,0.0,0,Warp Flight
FTL-RTE-010079,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,368a8d7b,Webb-9180d,0.0,0,Warp Flight
FTL-RTE-010080,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,368a8d7b,Webb-9180d,0.0,0,Warp Flight
FTL-RTE-010081,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,93dff340,HD 212440,0.02,1,Warp Flight
FTL-RTE-010082,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,93dff340,HD 212440,0.02,1,Warp Flight
FTL-RTE-010083,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,93dff340,HD 212440,0.02,1,Warp Flight
FTL-RTE-010084,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,44eed999,Mu Bulge,0.02,1,Warp Flight
FTL-RTE-010085,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,8b08f1f9,Chi Persei,0.02,1,Warp Flight
FTL-RTE-010086,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,8b08f1f9,Chi Persei,0.02,1,Warp Flight
FTL-RTE-010087,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,61da630c,Sigma Bulge,0.02,1,Warp Flight
FTL-RTE-010088,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,d45ea293,Upsilon Persei,0.02,1,Warp Flight
FTL-RTE-010089,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,04b4a59c,Gaia-2971,0.02,1,Warp Flight
FTL-RTE-010090,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,04b4a59c,Gaia-2971,0.02,1,Warp Flight
FTL-RTE-010091,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,04b4a59c,Gaia-2971,0.02,1,Warp Flight
FTL-RTE-010092,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,04b4a59c,Gaia-2971,0.02,1,Warp Flight
FTL-RTE-010093,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,04b4a59c,Gaia-2971,0.02,1,Warp Flight
FTL-RTE-010094,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,9b029d06,GDE-378,0.02,1,Warp Flight
FTL-RTE-010095,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,9b029d06,GDE-378,0.02,1,Warp Flight
FTL-RTE-010096,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,9b029d06,GDE-378,0.02,1,Warp Flight
FTL-RTE-010097,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,9b029d06,GDE-378,0.02,1,Warp Flight
FTL-RTE-010098,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,f76d9126,TESS-2949,0.02,1,Warp Flight
FTL-RTE-010099,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,f76d9126,TESS-2949,0.02,1,Warp Flight
FTL-RTE-010100,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,eceb4647,Elysium,0.02,1,Warp Flight
FTL-RTE-010101,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,eceb4647,Elysium,0.02,1,Warp Flight
FTL-RTE-010102,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,f664a17f,Kepler-4496,0.02,1,Warp Flight
FTL-RTE-010103,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,f664a17f,Kepler-4496,0.02,1,Warp Flight
FTL-RTE-010104,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,e78ba692,Zeta Galacticis,0.02,1,Warp Flight
FTL-RTE-010105,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,d8fac1fb,Gaia-2093,0.02,1,Warp Flight
FTL-RTE-010106,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,d8fac1fb,Gaia-2093,0.02,1,Warp Flight
FTL-RTE-010107,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,db8fee6b,Aethelgard,0.02,1,Warp Flight
FTL-RTE-010108,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,db8fee6b,Aethelgard,0.02,1,Warp Flight
FTL-RTE-010109,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,db8fee6b,Aethelgard,0.02,1,Warp Flight
FTL-RTE-010110,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,db8fee6b,Aethelgard,0.02,1,Warp Flight
FTL-RTE-010111,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,4ad5d8f7,GDE-295,0.02,1,Warp Flight
FTL-RTE-010112,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,4ad5d8f7,GDE-295,0.02,1,Warp Flight
FTL-RTE-010113,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,4ad5d8f7,GDE-295,0.02,1,Warp Flight
FTL-RTE-010114,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,4ad5d8f7,GDE-295,0.02,1,Warp Flight
FTL-RTE-010115,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,4ad5d8f7,GDE-295,0.02,1,Warp Flight
FTL-RTE-010116,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,4ad5d8f7,GDE-295,0.02,1,Warp Flight
FTL-RTE-010117,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,0b5f3c94,Gamma Orionis,0.02,1,Warp Flight
FTL-RTE-010118,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,0b5f3c94,Gamma Orionis,0.02,1,Warp Flight
FTL-RTE-010119,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,0b5f3c94,Gamma Orionis,0.02,1,Warp Flight
FTL-RTE-010120,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,b7c960e0,Theta Orionis,0.02,1,Warp Flight
FTL-RTE-010121,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,b7c960e0,Theta Orionis,0.02,1,Warp Flight
FTL-RTE-010122,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,b7c960e0,Theta Orionis,0.02,1,Warp Flight
FTL-RTE-010123,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,77180e42,TESS-3146,0.02,1,Warp Flight
FTL-RTE-010124,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,e67b1191,HIP 191429,0.02,1,Warp Flight
FTL-RTE-010125,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,6c088403,Gliese 598.0,0.02,1,Warp Flight
FTL-RTE-010126,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,6c088403,Gliese 598.0,0.02,1,Warp Flight
FTL-RTE-010127,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,6c088403,Gliese 598.0,0.02,1,Warp Flight
FTL-RTE-010128,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,6c088403,Gliese 598.0,0.02,1,Warp Flight
FTL-RTE-010129,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,2b7c9993,Theta Sagittarii,0.02,1,Warp Flight
FTL-RTE-010130,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,2b7c9993,Theta Sagittarii,0.02,1,Warp Flight
FTL-RTE-010131,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,203928c6,Sigma Orionis,0.02,1,Warp Flight
FTL-RTE-010132,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,203928c6,Sigma Orionis,0.02,1,Warp Flight
FTL-RTE-010133,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,203928c6,Sigma Orionis,0.02,1,Warp Flight
FTL-RTE-010134,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,203928c6,Sigma Orionis,0.02,1,Warp Flight
FTL-RTE-010135,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,203928c6,Sigma Orionis,0.02,1,Warp Flight
FTL-RTE-010136,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,f5a12cb1,HR 208303,0.02,1,Warp Flight
FTL-RTE-010137,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,26fb9c4d,TESS-5798,0.02,1,Warp Flight
FTL-RTE-010138,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,edc9d801,HD 190494,129.507,2,Warp Flight
FTL-RTE-010139,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,071e610d,GDE-7399,0.02,1,Warp Flight
FTL-RTE-010140,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,59307c85,Kepler-7447c,0.02,1,Warp Flight
FTL-RTE-010141,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,59307c85,Kepler-7447c,0.02,1,Warp Flight
FTL-RTE-010142,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,59307c85,Kepler-7447c,0.02,1,Warp Flight
FTL-RTE-010143,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,d36832b5,Gamma Cygni,0.02,1,Warp Flight
FTL-RTE-010144,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,d36832b5,Gamma Cygni,0.02,1,Warp Flight
FTL-RTE-010145,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,d36832b5,Gamma Cygni,0.02,1,Warp Flight
FTL-RTE-010146,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,2b7fa0d2,Tau Galacticis,0.02,1,Warp Flight
FTL-RTE-010147,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,c3277bff,PSR 62227,0.02,1,Warp Flight
FTL-RTE-010148,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,e120d580,Gamma Galacticis,0.02,1,Warp Flight
FTL-RTE-010149,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,0830cbed,Kepler-7797,0.02,1,Warp Flight
FTL-RTE-010150,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,0830cbed,Kepler-7797,0.02,1,Warp Flight
FTL-RTE-010151,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,0830cbed,Kepler-7797,0.02,1,Warp Flight
FTL-RTE-010152,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,d7f3d497,Theta Bulge,0.02,1,Warp Flight
FTL-RTE-010153,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,f92fc03e,Psi Sagittarii,0.02,1,Warp Flight
FTL-RTE-010154,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,f92fc03e,Psi Sagittarii,0.02,1,Warp Flight
FTL-RTE-010155,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,c8ddee9a,Chi Galacticis,0.02,1,Warp Flight
FTL-RTE-010156,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,ec18573c,Gaea,0.02,1,Warp Flight
FTL-RTE-010157,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,0d0603a9,Kepler-3722,0.02,1,Warp Flight
FTL-RTE-010158,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,0d0603a9,Kepler-3722,0.02,1,Warp Flight
FTL-RTE-010159,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,0d0603a9,Kepler-3722,0.02,1,Warp Flight
FTL-RTE-010160,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,446ad83e,Phi Persei,0.02,1,Warp Flight
FTL-RTE-010161,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,446ad83e,Phi Persei,0.02,1,Warp Flight
FTL-RTE-010162,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,446ad83e,Phi Persei,0.02,1,Warp Flight
FTL-RTE-010163,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,446ad83e,Phi Persei,0.02,1,Warp Flight
FTL-RTE-010164,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,09687116,Ignis IV,0.02,1,Warp Flight
FTL-RTE-010165,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,e6225847,Kepler-6215,0.02,1,Warp Flight
FTL-RTE-010166,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,e6225847,Kepler-6215,0.02,1,Warp Flight
FTL-RTE-010167,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,5d295f95,Rho Cygni,0.02,1,Warp Flight
FTL-RTE-010168,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,5d295f95,Rho Cygni,0.02,1,Warp Flight
FTL-RTE-010169,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,85611719,HR 248540,0.02,1,Warp Flight
FTL-RTE-010170,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,311927b0,Gamma Sagittarii,0.02,1,Warp Flight
FTL-RTE-010171,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,311927b0,Gamma Sagittarii,0.02,1,Warp Flight
FTL-RTE-010172,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,311927b0,Gamma Sagittarii,0.02,1,Warp Flight
FTL-RTE-010173,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,311927b0,Gamma Sagittarii,0.02,1,Warp Flight
FTL-RTE-010174,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,f7a8414d,Gliese 327.0,0.02,1,Warp Flight
FTL-RTE-010175,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,36883286,HR 51505,0.02,1,Warp Flight
FTL-RTE-010176,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,33b9b258,HIP 288720,0.02,1,Warp Flight
FTL-RTE-010177,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,33b9b258,HIP 288720,0.02,1,Warp Flight
FTL-RTE-010178,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,33b9b258,HIP 288720,0.02,1,Warp Flight
FTL-RTE-010179,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,80977950,Xi Bulge,0.02,1,Warp Flight
FTL-RTE-010180,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,80977950,Xi Bulge,0.02,1,Warp Flight
FTL-RTE-010181,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,a7851a37,Webb-3705,0.02,1,Warp Flight
FTL-RTE-010182,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,2b4e30b7,Psi Persei,0.02,1,Warp Flight
FTL-RTE-010183,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,83f02fd1,Gliese 2.0,0.02,1,Warp Flight
FTL-RTE-010184,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,099ed5da,PSR 86396,0.02,1,Warp Flight
FTL-RTE-010185,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,22c61624,Pi Sagittarii,0.02,1,Warp Flight
FTL-RTE-010186,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,ec6edc6a,Delta Cygni,0.02,1,Warp Flight
FTL-RTE-010187,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,ec18573c,Gaea,0.02,1,Warp Flight
FTL-RTE-010188,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,ec18573c,Gaea,0.02,1,Warp Flight
FTL-RTE-010189,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,8d8c08b2,TESS-8033,0.02,1,Warp Flight
FTL-RTE-010190,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,8d8c08b2,TESS-8033,0.02,1,Warp Flight
FTL-RTE-010191,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,8d8c08b2,TESS-8033,0.02,1,Warp Flight
FTL-RTE-010192,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,0d51013f,Epsilon Orionis,0.02,1,Warp Flight
FTL-RTE-010193,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,0d51013f,Epsilon Orionis,0.02,1,Warp Flight
FTL-RTE-010194,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,cb2ed0d3,Gaia-7887,0.02,1,Warp Flight
FTL-RTE-010195,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,cb2ed0d3,Gaia-7887,0.02,1,Warp Flight
FTL-RTE-010196,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,cb2ed0d3,Gaia-7887,0.02,1,Warp Flight
FTL-RTE-010197,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,cb2ed0d3,Gaia-7887,0.02,1,Warp Flight
FTL-RTE-010198,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,08983574,Webb-9059,0.02,1,Warp Flight
FTL-RTE-010199,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,08983574,Webb-9059,0.02,1,Warp Flight
FTL-RTE-010200,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,08983574,Webb-9059,0.02,1,Warp Flight
FTL-RTE-010201,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,08983574,Webb-9059,0.02,1,Warp Flight
FTL-RTE-010202,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,2cea10f8,HIP 201480,0.02,1,Warp Flight
FTL-RTE-010203,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,2cea10f8,HIP 201480,0.02,1,Warp Flight
FTL-RTE-010204,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,ade82d29,Theta Persei,0.02,1,Warp Flight
FTL-RTE-010205,3be9d94e07,The Consolidated Unified Systems,368a8d7b,Webb-9180d,203928c6,Sigma Orionis,0.02,1,Warp Flight
