event_id,tick,year,civilization_id,event_type,description
ECN-EVT-01917,5,500,691ec52085,Industrial Revolution,New automation paradigms sparked an Industrial Revolution in the manufacturing sectors of 691ec52085.
ECN-EVT-01918,5,500,9a629191f0,Hyperinflation,Hyperinflation crisis declared in 9a629191f0 as local currency values plummeted by 121.2%.
ECN-EVT-01919,5,500,33e625a829,Hyperinflation,Hyperinflation crisis declared in 33e625a829 as local currency values plummeted by 121.2%.
ECN-EVT-01920,5,500,b91403ddc4,Hyperinflation,Hyperinflation crisis declared in b91403ddc4 as local currency values plummeted by 121.1%.
ECN-EVT-01921,5,500,58a2b00e32,Hyperinflation,Hyperinflation crisis declared in 58a2b00e32 as local currency values plummeted by 121.2%.
ECN-EVT-01922,5,500,03fca7f787,Hyperinflation,Hyperinflation crisis declared in 03fca7f787 as local currency values plummeted by 81.1%.
ECN-EVT-01923,5,500,98e5a44c50,Hyperinflation,Hyperinflation crisis declared in 98e5a44c50 as local currency values plummeted by 121.2%.
ECN-EVT-01924,5,500,e1017ed35e,Hyperinflation,Hyperinflation crisis declared in e1017ed35e as local currency values plummeted by 121.1%.
ECN-EVT-01925,5,500,ee6f8a466e,Hyperinflation,Hyperinflation crisis declared in ee6f8a466e as local currency values plummeted by 121.2%.
ECN-EVT-01926,5,500,bc259c8444,Hyperinflation,Hyperinflation crisis declared in bc259c8444 as local currency values plummeted by 81.1%.
ECN-EVT-01927,5,500,fc41667c54,Hyperinflation,Hyperinflation crisis declared in fc41667c54 as local currency values plummeted by 121.2%.
ECN-EVT-01928,5,500,b4e38b5ba0,Hyperinflation,Hyperinflation crisis declared in b4e38b5ba0 as local currency values plummeted by 121.2%.
ECN-EVT-01929,5,500,ed8eb43829,Hyperinflation,Hyperinflation crisis declared in ed8eb43829 as local currency values plummeted by 121.2%.
ECN-EVT-01930,5,500,2d7a6c7193,Hyperinflation,Hyperinflation crisis declared in 2d7a6c7193 as local currency values plummeted by 121.2%.
ECN-EVT-01931,5,500,c4d87c45ee,Hyperinflation,Hyperinflation crisis declared in c4d87c45ee as local currency values plummeted by 121.2%.
ECN-EVT-01932,5,500,1e3994853e,Hyperinflation,Hyperinflation crisis declared in 1e3994853e as local currency values plummeted by 121.2%.
ECN-EVT-01933,5,500,634ad45f7e,Hyperinflation,Hyperinflation crisis declared in 634ad45f7e as local currency values plummeted by 81.2%.
ECN-EVT-01934,5,500,75912c8e4c,Hyperinflation,Hyperinflation crisis declared in 75912c8e4c as local currency values plummeted by 80.6%.
ECN-EVT-01935,5,500,9696ce2491,Hyperinflation,Hyperinflation crisis declared in 9696ce2491 as local currency values plummeted by 121.2%.
ECN-EVT-01936,5,500,7036dbff3e,Hyperinflation,Hyperinflation crisis declared in 7036dbff3e as local currency values plummeted by 81.1%.
ECN-EVT-01937,5,500,c98968025a,Hyperinflation,Hyperinflation crisis declared in c98968025a as local currency values plummeted by 121.2%.
ECN-EVT-01938,5,500,12f8de3472,Hyperinflation,Hyperinflation crisis declared in 12f8de3472 as local currency values plummeted by 81.1%.
ECN-EVT-01939,5,500,afc6771a1e,Hyperinflation,Hyperinflation crisis declared in afc6771a1e as local currency values plummeted by 121.2%.
ECN-EVT-01940,5,500,55c2a4dc5e,Hyperinflation,Hyperinflation crisis declared in 55c2a4dc5e as local currency values plummeted by 121.2%.
ECN-EVT-01941,5,500,3779c3fe76,Hyperinflation,Hyperinflation crisis declared in 3779c3fe76 as local currency values plummeted by 121.2%.
ECN-EVT-01942,5,500,cd01ef6fd0,Hyperinflation,Hyperinflation crisis declared in cd01ef6fd0 as local currency values plummeted by 121.2%.
ECN-EVT-01943,5,500,63803c4eb1,Hyperinflation,Hyperinflation crisis declared in 63803c4eb1 as local currency values plummeted by 80.7%.
ECN-EVT-01944,5,500,20dcee6871,Hyperinflation,Hyperinflation crisis declared in 20dcee6871 as local currency values plummeted by 121.2%.
ECN-EVT-01945,5,500,da38a63176,Hyperinflation,Hyperinflation crisis declared in da38a63176 as local currency values plummeted by 120.9%.
ECN-EVT-01946,5,500,f004cb791e,Hyperinflation,Hyperinflation crisis declared in f004cb791e as local currency values plummeted by 121.2%.
ECN-EVT-01947,5,500,373ea01e5c,Golden Age,"373ea01e5c entered a Golden Age, fueled by high GDP growth (31.4%) and low inflation."
ECN-EVT-01948,5,500,17fee1a6ac,Hyperinflation,Hyperinflation crisis declared in 17fee1a6ac as local currency values plummeted by 81.1%.
ECN-EVT-01949,5,500,66d46fcd47,Hyperinflation,Hyperinflation crisis declared in 66d46fcd47 as local currency values plummeted by 81.0%.
ECN-EVT-01950,5,500,dffeed89fb,Hyperinflation,Hyperinflation crisis declared in dffeed89fb as local currency values plummeted by 121.2%.
ECN-EVT-01951,5,500,cd3cb2af45,Hyperinflation,Hyperinflation crisis declared in cd3cb2af45 as local currency values plummeted by 120.9%.
ECN-EVT-01952,5,500,5d262aaec3,Hyperinflation,Hyperinflation crisis declared in 5d262aaec3 as local currency values plummeted by 121.0%.
ECN-EVT-01953,5,500,db6da7e17a,Hyperinflation,Hyperinflation crisis declared in db6da7e17a as local currency values plummeted by 121.2%.
ECN-EVT-01954,5,500,73573955bb,Hyperinflation,Hyperinflation crisis declared in 73573955bb as local currency values plummeted by 121.2%.
ECN-EVT-01955,5,500,f929aa33ac,Hyperinflation,Hyperinflation crisis declared in f929aa33ac as local currency values plummeted by 121.2%.
ECN-EVT-01956,5,500,28d83c4b42,Hyperinflation,Hyperinflation crisis declared in 28d83c4b42 as local currency values plummeted by 121.2%.
ECN-EVT-01957,5,500,0ddd78edbb,Hyperinflation,Hyperinflation crisis declared in 0ddd78edbb as local currency values plummeted by 121.2%.
ECN-EVT-01958,5,500,931aa9655e,Hyperinflation,Hyperinflation crisis declared in 931aa9655e as local currency values plummeted by 121.2%.
ECN-EVT-01959,5,500,df2f64c1a1,Hyperinflation,Hyperinflation crisis declared in df2f64c1a1 as local currency values plummeted by 121.2%.
ECN-EVT-01960,5,500,f27ca4fefa,Hyperinflation,Hyperinflation crisis declared in f27ca4fefa as local currency values plummeted by 121.2%.
ECN-EVT-01961,5,500,a7f6005fd2,Resource Discovery,Explorers discovered massive quantum mineral veins in the frontier colonies of a7f6005fd2.
ECN-EVT-01962,5,500,4164b650a3,Hyperinflation,Hyperinflation crisis declared in 4164b650a3 as local currency values plummeted by 121.2%.
ECN-EVT-01963,5,500,785ce4730c,Hyperinflation,Hyperinflation crisis declared in 785ce4730c as local currency values plummeted by 120.9%.
ECN-EVT-01964,5,500,7135e43d15,Hyperinflation,Hyperinflation crisis declared in 7135e43d15 as local currency values plummeted by 121.2%.
ECN-EVT-01965,5,500,8f64eb0a84,Economic Collapse,An Economic Collapse occurred in 8f64eb0a84 due to negative GDP growth and treasury depletion.
ECN-EVT-01966,5,500,c87f4b2d09,Hyperinflation,Hyperinflation crisis declared in c87f4b2d09 as local currency values plummeted by 121.2%.
ECN-EVT-01967,5,500,c59e7444f5,Hyperinflation,Hyperinflation crisis declared in c59e7444f5 as local currency values plummeted by 121.2%.
ECN-EVT-01968,5,500,111ab1a74e,Hyperinflation,Hyperinflation crisis declared in 111ab1a74e as local currency values plummeted by 81.1%.
ECN-EVT-01969,5,500,762d1b3438,Hyperinflation,Hyperinflation crisis declared in 762d1b3438 as local currency values plummeted by 121.2%.
ECN-EVT-01970,5,500,41e5776038,Hyperinflation,Hyperinflation crisis declared in 41e5776038 as local currency values plummeted by 121.1%.
ECN-EVT-01971,5,500,11c4291fc3,Hyperinflation,Hyperinflation crisis declared in 11c4291fc3 as local currency values plummeted by 120.2%.
ECN-EVT-01972,5,500,c8c30fa0a1,Hyperinflation,Hyperinflation crisis declared in c8c30fa0a1 as local currency values plummeted by 121.2%.
ECN-EVT-01973,5,500,41a9345e47,Hyperinflation,Hyperinflation crisis declared in 41a9345e47 as local currency values plummeted by 81.0%.
ECN-EVT-01974,5,500,6edc6616b2,Hyperinflation,Hyperinflation crisis declared in 6edc6616b2 as local currency values plummeted by 121.2%.
ECN-EVT-01975,5,500,82b29167c3,Hyperinflation,Hyperinflation crisis declared in 82b29167c3 as local currency values plummeted by 81.1%.
ECN-EVT-01976,5,500,5087e1422a,Hyperinflation,Hyperinflation crisis declared in 5087e1422a as local currency values plummeted by 80.8%.
ECN-EVT-01977,5,500,cc71651dca,Hyperinflation,Hyperinflation crisis declared in cc71651dca as local currency values plummeted by 121.2%.
ECN-EVT-01978,5,500,b7f420628f,Industrial Revolution,New automation paradigms sparked an Industrial Revolution in the manufacturing sectors of b7f420628f.
ECN-EVT-01979,5,500,1a2a63b5eb,Hyperinflation,Hyperinflation crisis declared in 1a2a63b5eb as local currency values plummeted by 80.4%.
ECN-EVT-01980,5,500,9eeb4737e9,Hyperinflation,Hyperinflation crisis declared in 9eeb4737e9 as local currency values plummeted by 121.2%.
ECN-EVT-01981,5,500,8e17c1b492,Golden Age,"8e17c1b492 entered a Golden Age, fueled by high GDP growth (19.0%) and low inflation."
ECN-EVT-01982,5,500,35e0e185b7,Hyperinflation,Hyperinflation crisis declared in 35e0e185b7 as local currency values plummeted by 121.2%.
ECN-EVT-01983,5,500,15c488fdb9,Hyperinflation,Hyperinflation crisis declared in 15c488fdb9 as local currency values plummeted by 121.2%.
ECN-EVT-01984,5,500,52be76d999,Hyperinflation,Hyperinflation crisis declared in 52be76d999 as local currency values plummeted by 121.1%.
ECN-EVT-01985,5,500,2d148d0e47,Hyperinflation,Hyperinflation crisis declared in 2d148d0e47 as local currency values plummeted by 121.2%.
ECN-EVT-01986,5,500,a4eac32597,Hyperinflation,Hyperinflation crisis declared in a4eac32597 as local currency values plummeted by 121.2%.
ECN-EVT-01987,5,500,f94aaeed85,Hyperinflation,Hyperinflation crisis declared in f94aaeed85 as local currency values plummeted by 121.1%.
ECN-EVT-01988,5,500,a9283be55d,Hyperinflation,Hyperinflation crisis declared in a9283be55d as local currency values plummeted by 121.1%.
ECN-EVT-01989,5,500,27d9c8dc46,Hyperinflation,Hyperinflation crisis declared in 27d9c8dc46 as local currency values plummeted by 121.1%.
ECN-EVT-01990,5,500,2c89a9e0dc,Hyperinflation,Hyperinflation crisis declared in 2c89a9e0dc as local currency values plummeted by 121.2%.
ECN-EVT-01991,5,500,c45231c414,Hyperinflation,Hyperinflation crisis declared in c45231c414 as local currency values plummeted by 121.2%.
ECN-EVT-01992,5,500,b323933feb,Hyperinflation,Hyperinflation crisis declared in b323933feb as local currency values plummeted by 80.5%.
ECN-EVT-01993,5,500,8d88177d24,Hyperinflation,Hyperinflation crisis declared in 8d88177d24 as local currency values plummeted by 81.0%.
ECN-EVT-01994,5,500,e1c4b2ed14,Hyperinflation,Hyperinflation crisis declared in e1c4b2ed14 as local currency values plummeted by 121.2%.
ECN-EVT-01995,5,500,a568c633c8,Hyperinflation,Hyperinflation crisis declared in a568c633c8 as local currency values plummeted by 81.0%.
ECN-EVT-01996,5,500,0187c7d64a,Hyperinflation,Hyperinflation crisis declared in 0187c7d64a as local currency values plummeted by 121.2%.
ECN-EVT-01997,5,500,189d8d8d1b,Hyperinflation,Hyperinflation crisis declared in 189d8d8d1b as local currency values plummeted by 121.2%.
ECN-EVT-01998,5,500,57f00e3f50,Hyperinflation,Hyperinflation crisis declared in 57f00e3f50 as local currency values plummeted by 121.0%.
ECN-EVT-01999,5,500,d427d38a9f,Hyperinflation,Hyperinflation crisis declared in d427d38a9f as local currency values plummeted by 121.2%.
ECN-EVT-02000,5,500,f1337406a3,Hyperinflation,Hyperinflation crisis declared in f1337406a3 as local currency values plummeted by 118.2%.
ECN-EVT-02001,5,500,ecbe2dc98a,Industrial Revolution,New automation paradigms sparked an Industrial Revolution in the manufacturing sectors of ecbe2dc98a.
ECN-EVT-02002,5,500,354b63d6d6,Hyperinflation,Hyperinflation crisis declared in 354b63d6d6 as local currency values plummeted by 121.2%.
ECN-EVT-02003,5,500,fce0550f04,Hyperinflation,Hyperinflation crisis declared in fce0550f04 as local currency values plummeted by 121.2%.
ECN-EVT-02004,5,500,f7a8fcf1b2,Hyperinflation,Hyperinflation crisis declared in f7a8fcf1b2 as local currency values plummeted by 121.2%.
ECN-EVT-02005,5,500,8c80ad65b6,Hyperinflation,Hyperinflation crisis declared in 8c80ad65b6 as local currency values plummeted by 121.2%.
ECN-EVT-02006,5,500,65154f1c30,Hyperinflation,Hyperinflation crisis declared in 65154f1c30 as local currency values plummeted by 81.1%.
ECN-EVT-02007,5,500,e6f9f9e411,Hyperinflation,Hyperinflation crisis declared in e6f9f9e411 as local currency values plummeted by 121.2%.
ECN-EVT-02008,5,500,24e153416d,Hyperinflation,Hyperinflation crisis declared in 24e153416d as local currency values plummeted by 121.2%.
ECN-EVT-02009,5,500,38ade68c1e,Hyperinflation,Hyperinflation crisis declared in 38ade68c1e as local currency values plummeted by 121.2%.
ECN-EVT-02010,5,500,eacab5ee97,Hyperinflation,Hyperinflation crisis declared in eacab5ee97 as local currency values plummeted by 121.1%.
ECN-EVT-02011,5,500,fadaa4a404,Hyperinflation,Hyperinflation crisis declared in fadaa4a404 as local currency values plummeted by 121.2%.
ECN-EVT-02012,5,500,ebda9e7b67,Hyperinflation,Hyperinflation crisis declared in ebda9e7b67 as local currency values plummeted by 121.2%.
ECN-EVT-02013,5,500,de8a7cab3b,Hyperinflation,Hyperinflation crisis declared in de8a7cab3b as local currency values plummeted by 121.1%.
ECN-EVT-02014,5,500,5573af18db,Hyperinflation,Hyperinflation crisis declared in 5573af18db as local currency values plummeted by 121.2%.
ECN-EVT-02015,5,500,e13216033f,Hyperinflation,Hyperinflation crisis declared in e13216033f as local currency values plummeted by 121.2%.
ECN-EVT-02016,5,500,bee1d78260,Hyperinflation,Hyperinflation crisis declared in bee1d78260 as local currency values plummeted by 121.1%.
ECN-EVT-02017,5,500,2a8b6fc81d,Hyperinflation,Hyperinflation crisis declared in 2a8b6fc81d as local currency values plummeted by 121.1%.
ECN-EVT-02018,5,500,2320636026,Hyperinflation,Hyperinflation crisis declared in 2320636026 as local currency values plummeted by 121.1%.
ECN-EVT-02019,5,500,e976b29c9d,Hyperinflation,Hyperinflation crisis declared in e976b29c9d as local currency values plummeted by 121.2%.
ECN-EVT-02020,5,500,dc0074adc3,Hyperinflation,Hyperinflation crisis declared in dc0074adc3 as local currency values plummeted by 121.2%.
ECN-EVT-02021,5,500,303a3df484,Hyperinflation,Hyperinflation crisis declared in 303a3df484 as local currency values plummeted by 81.2%.
ECN-EVT-02022,5,500,0ad458611c,Hyperinflation,Hyperinflation crisis declared in 0ad458611c as local currency values plummeted by 81.1%.
ECN-EVT-02023,5,500,c2fe0ab024,Hyperinflation,Hyperinflation crisis declared in c2fe0ab024 as local currency values plummeted by 121.1%.
ECN-EVT-02024,5,500,91474e8269,Hyperinflation,Hyperinflation crisis declared in 91474e8269 as local currency values plummeted by 121.2%.
ECN-EVT-02025,5,500,f343101fe6,Hyperinflation,Hyperinflation crisis declared in f343101fe6 as local currency values plummeted by 121.0%.
ECN-EVT-02026,5,500,1cf19da3a9,Hyperinflation,Hyperinflation crisis declared in 1cf19da3a9 as local currency values plummeted by 121.2%.
ECN-EVT-02027,5,500,fc241018ec,Hyperinflation,Hyperinflation crisis declared in fc241018ec as local currency values plummeted by 121.2%.
ECN-EVT-02028,5,500,2c6958242d,Hyperinflation,Hyperinflation crisis declared in 2c6958242d as local currency values plummeted by 121.1%.
ECN-EVT-02029,5,500,950050e41a,Hyperinflation,Hyperinflation crisis declared in 950050e41a as local currency values plummeted by 121.2%.
ECN-EVT-02030,5,500,bbf8578e8c,Hyperinflation,Hyperinflation crisis declared in bbf8578e8c as local currency values plummeted by 121.2%.
ECN-EVT-02031,5,500,8478dfd6f7,Hyperinflation,Hyperinflation crisis declared in 8478dfd6f7 as local currency values plummeted by 121.2%.
ECN-EVT-02032,5,500,6f1e390274,Hyperinflation,Hyperinflation crisis declared in 6f1e390274 as local currency values plummeted by 121.2%.
ECN-EVT-02033,5,500,b12b67a0db,Hyperinflation,Hyperinflation crisis declared in b12b67a0db as local currency values plummeted by 121.0%.
ECN-EVT-02034,5,500,5d6505f12a,Hyperinflation,Hyperinflation crisis declared in 5d6505f12a as local currency values plummeted by 81.1%.
ECN-EVT-02035,5,500,2c64149009,Hyperinflation,Hyperinflation crisis declared in 2c64149009 as local currency values plummeted by 121.2%.
ECN-EVT-02036,5,500,ed45fe3a8d,Hyperinflation,Hyperinflation crisis declared in ed45fe3a8d as local currency values plummeted by 121.2%.
ECN-EVT-02037,5,500,b1f20b8a8c,Hyperinflation,Hyperinflation crisis declared in b1f20b8a8c as local currency values plummeted by 121.2%.
ECN-EVT-02038,5,500,43cb04ad80,Hyperinflation,Hyperinflation crisis declared in 43cb04ad80 as local currency values plummeted by 121.1%.
ECN-EVT-02039,5,500,3a375c2f6d,Hyperinflation,Hyperinflation crisis declared in 3a375c2f6d as local currency values plummeted by 121.2%.
ECN-EVT-02040,5,500,0fa7096d5a,Hyperinflation,Hyperinflation crisis declared in 0fa7096d5a as local currency values plummeted by 80.9%.
ECN-EVT-02041,5,500,3c196b299c,Hyperinflation,Hyperinflation crisis declared in 3c196b299c as local currency values plummeted by 121.2%.
ECN-EVT-02042,5,500,1a67be5b7f,Hyperinflation,Hyperinflation crisis declared in 1a67be5b7f as local currency values plummeted by 121.2%.
ECN-EVT-02043,5,500,862f6cbc45,Hyperinflation,Hyperinflation crisis declared in 862f6cbc45 as local currency values plummeted by 81.1%.
ECN-EVT-02044,5,500,9883f23173,Hyperinflation,Hyperinflation crisis declared in 9883f23173 as local currency values plummeted by 121.2%.
ECN-EVT-02045,5,500,22c13af7a1,Hyperinflation,Hyperinflation crisis declared in 22c13af7a1 as local currency values plummeted by 121.2%.
ECN-EVT-02046,5,500,ac70f57b73,Hyperinflation,Hyperinflation crisis declared in ac70f57b73 as local currency values plummeted by 121.2%.
ECN-EVT-02047,5,500,60a971a839,Hyperinflation,Hyperinflation crisis declared in 60a971a839 as local currency values plummeted by 121.2%.
ECN-EVT-02048,5,500,e941b86692,Hyperinflation,Hyperinflation crisis declared in e941b86692 as local currency values plummeted by 121.2%.
ECN-EVT-02049,5,500,8dcb447d0f,Hyperinflation,Hyperinflation crisis declared in 8dcb447d0f as local currency values plummeted by 121.2%.
ECN-EVT-02050,5,500,0130446f7e,Hyperinflation,Hyperinflation crisis declared in 0130446f7e as local currency values plummeted by 121.2%.
ECN-EVT-02051,5,500,d1ebd8161b,Hyperinflation,Hyperinflation crisis declared in d1ebd8161b as local currency values plummeted by 80.1%.
ECN-EVT-02052,5,500,d056d7ce4a,Hyperinflation,Hyperinflation crisis declared in d056d7ce4a as local currency values plummeted by 121.2%.
ECN-EVT-02053,5,500,74136dc7b0,Hyperinflation,Hyperinflation crisis declared in 74136dc7b0 as local currency values plummeted by 121.1%.
ECN-EVT-02054,5,500,61dc46303f,Hyperinflation,Hyperinflation crisis declared in 61dc46303f as local currency values plummeted by 121.1%.
ECN-EVT-02055,5,500,8fbf42f886,Hyperinflation,Hyperinflation crisis declared in 8fbf42f886 as local currency values plummeted by 121.2%.
ECN-EVT-02056,5,500,7388512271,Hyperinflation,Hyperinflation crisis declared in 7388512271 as local currency values plummeted by 121.2%.
ECN-EVT-02057,5,500,b6ae409cbf,Hyperinflation,Hyperinflation crisis declared in b6ae409cbf as local currency values plummeted by 121.2%.
ECN-EVT-02058,5,500,622de7102b,Hyperinflation,Hyperinflation crisis declared in 622de7102b as local currency values plummeted by 81.0%.
ECN-EVT-02059,5,500,996190e522,Hyperinflation,Hyperinflation crisis declared in 996190e522 as local currency values plummeted by 121.0%.
ECN-EVT-02060,5,500,f7bd18e491,Hyperinflation,Hyperinflation crisis declared in f7bd18e491 as local currency values plummeted by 120.7%.
ECN-EVT-02061,5,500,556d6c2378,Hyperinflation,Hyperinflation crisis declared in 556d6c2378 as local currency values plummeted by 81.0%.
ECN-EVT-02062,5,500,ff559623e3,Hyperinflation,Hyperinflation crisis declared in ff559623e3 as local currency values plummeted by 121.1%.
ECN-EVT-02063,5,500,a38e0777cd,Hyperinflation,Hyperinflation crisis declared in a38e0777cd as local currency values plummeted by 121.2%.
ECN-EVT-02064,5,500,4c2540c708,Hyperinflation,Hyperinflation crisis declared in 4c2540c708 as local currency values plummeted by 81.2%.
ECN-EVT-02065,5,500,b7069c3852,Hyperinflation,Hyperinflation crisis declared in b7069c3852 as local currency values plummeted by 121.2%.
ECN-EVT-02066,5,500,81714ff4c3,Hyperinflation,Hyperinflation crisis declared in 81714ff4c3 as local currency values plummeted by 81.1%.
ECN-EVT-02067,5,500,f3f5dfde4c,Hyperinflation,Hyperinflation crisis declared in f3f5dfde4c as local currency values plummeted by 121.2%.
ECN-EVT-02068,5,500,e12feef736,Hyperinflation,Hyperinflation crisis declared in e12feef736 as local currency values plummeted by 121.2%.
ECN-EVT-02069,5,500,fba15f0324,Hyperinflation,Hyperinflation crisis declared in fba15f0324 as local currency values plummeted by 121.2%.
ECN-EVT-02070,5,500,350e107aae,Hyperinflation,Hyperinflation crisis declared in 350e107aae as local currency values plummeted by 121.2%.
ECN-EVT-02071,5,500,22091a7056,Hyperinflation,Hyperinflation crisis declared in 22091a7056 as local currency values plummeted by 121.2%.
ECN-EVT-02072,5,500,03d3903c7c,Hyperinflation,Hyperinflation crisis declared in 03d3903c7c as local currency values plummeted by 121.2%.
ECN-EVT-02073,5,500,2211d3100d,Hyperinflation,Hyperinflation crisis declared in 2211d3100d as local currency values plummeted by 121.1%.
ECN-EVT-02074,5,500,459f704847,Hyperinflation,Hyperinflation crisis declared in 459f704847 as local currency values plummeted by 121.2%.
ECN-EVT-02075,5,500,575810e85b,Hyperinflation,Hyperinflation crisis declared in 575810e85b as local currency values plummeted by 121.2%.
ECN-EVT-02076,5,500,182edcdd37,Hyperinflation,Hyperinflation crisis declared in 182edcdd37 as local currency values plummeted by 121.2%.
ECN-EVT-02077,5,500,e47a782635,Golden Age,"e47a782635 entered a Golden Age, fueled by high GDP growth (22.9%) and low inflation."
ECN-EVT-02078,5,500,2705d84a32,Hyperinflation,Hyperinflation crisis declared in 2705d84a32 as local currency values plummeted by 81.0%.
ECN-EVT-02079,5,500,92810d80b3,Hyperinflation,Hyperinflation crisis declared in 92810d80b3 as local currency values plummeted by 81.1%.
ECN-EVT-02080,5,500,7e5521abbb,Hyperinflation,Hyperinflation crisis declared in 7e5521abbb as local currency values plummeted by 121.2%.
ECN-EVT-02081,5,500,0cb785b3d6,Hyperinflation,Hyperinflation crisis declared in 0cb785b3d6 as local currency values plummeted by 121.2%.
ECN-EVT-02082,5,500,7bf42c3a49,Hyperinflation,Hyperinflation crisis declared in 7bf42c3a49 as local currency values plummeted by 81.0%.
ECN-EVT-02083,5,500,c3b1779520,Hyperinflation,Hyperinflation crisis declared in c3b1779520 as local currency values plummeted by 120.7%.
ECN-EVT-02084,5,500,37a4cea3d7,Hyperinflation,Hyperinflation crisis declared in 37a4cea3d7 as local currency values plummeted by 81.1%.
ECN-EVT-02085,5,500,57733c8324,Hyperinflation,Hyperinflation crisis declared in 57733c8324 as local currency values plummeted by 121.2%.
ECN-EVT-02086,5,500,467216187a,Hyperinflation,Hyperinflation crisis declared in 467216187a as local currency values plummeted by 121.2%.
ECN-EVT-02087,5,500,e00bc2a5e5,Hyperinflation,Hyperinflation crisis declared in e00bc2a5e5 as local currency values plummeted by 121.2%.
ECN-EVT-02088,5,500,b2c9872c2d,Hyperinflation,Hyperinflation crisis declared in b2c9872c2d as local currency values plummeted by 121.2%.
ECN-EVT-02089,5,500,792f609a6f,Hyperinflation,Hyperinflation crisis declared in 792f609a6f as local currency values plummeted by 121.2%.
ECN-EVT-02090,5,500,3aa8ce54ee,Hyperinflation,Hyperinflation crisis declared in 3aa8ce54ee as local currency values plummeted by 80.6%.
ECN-EVT-02091,5,500,764f599826,Hyperinflation,Hyperinflation crisis declared in 764f599826 as local currency values plummeted by 81.2%.
ECN-EVT-02092,5,500,83c39baf65,Hyperinflation,Hyperinflation crisis declared in 83c39baf65 as local currency values plummeted by 121.2%.
ECN-EVT-02093,5,500,8e65d7f5b1,Hyperinflation,Hyperinflation crisis declared in 8e65d7f5b1 as local currency values plummeted by 121.1%.
ECN-EVT-02094,5,500,f0f8b2423b,Hyperinflation,Hyperinflation crisis declared in f0f8b2423b as local currency values plummeted by 121.2%.
ECN-EVT-02095,5,500,31aeef2350,Hyperinflation,Hyperinflation crisis declared in 31aeef2350 as local currency values plummeted by 121.2%.
ECN-EVT-02096,5,500,83775e646f,Hyperinflation,Hyperinflation crisis declared in 83775e646f as local currency values plummeted by 121.1%.
ECN-EVT-02097,5,500,2ed96a351c,Hyperinflation,Hyperinflation crisis declared in 2ed96a351c as local currency values plummeted by 121.2%.
ECN-EVT-02098,5,500,c1cc584fd5,Hyperinflation,Hyperinflation crisis declared in c1cc584fd5 as local currency values plummeted by 121.2%.
ECN-EVT-02099,5,500,11452e96e6,Hyperinflation,Hyperinflation crisis declared in 11452e96e6 as local currency values plummeted by 121.1%.
ECN-EVT-02100,5,500,80ce70725d,Hyperinflation,Hyperinflation crisis declared in 80ce70725d as local currency values plummeted by 121.2%.
ECN-EVT-02101,5,500,f61290c372,Hyperinflation,Hyperinflation crisis declared in f61290c372 as local currency values plummeted by 121.2%.
ECN-EVT-02102,5,500,71efb681fc,Hyperinflation,Hyperinflation crisis declared in 71efb681fc as local currency values plummeted by 81.2%.
ECN-EVT-02103,5,500,13b6f1c19c,Hyperinflation,Hyperinflation crisis declared in 13b6f1c19c as local currency values plummeted by 81.2%.
ECN-EVT-02104,5,500,38d523ac80,Hyperinflation,Hyperinflation crisis declared in 38d523ac80 as local currency values plummeted by 121.2%.
ECN-EVT-02105,5,500,4bf29f7756,Hyperinflation,Hyperinflation crisis declared in 4bf29f7756 as local currency values plummeted by 121.2%.
ECN-EVT-02106,5,500,8a78a0e229,Hyperinflation,Hyperinflation crisis declared in 8a78a0e229 as local currency values plummeted by 121.2%.
ECN-EVT-02107,5,500,822326926a,Golden Age,"822326926a entered a Golden Age, fueled by high GDP growth (19.1%) and low inflation."
ECN-EVT-02108,5,500,8bc980ecf5,Hyperinflation,Hyperinflation crisis declared in 8bc980ecf5 as local currency values plummeted by 121.2%.
ECN-EVT-02109,5,500,18daa88e4f,Hyperinflation,Hyperinflation crisis declared in 18daa88e4f as local currency values plummeted by 121.2%.
ECN-EVT-02110,5,500,b6d872712f,Hyperinflation,Hyperinflation crisis declared in b6d872712f as local currency values plummeted by 121.2%.
ECN-EVT-02111,5,500,7c40c9ebf8,Hyperinflation,Hyperinflation crisis declared in 7c40c9ebf8 as local currency values plummeted by 121.2%.
ECN-EVT-02112,5,500,28f3b831a2,Hyperinflation,Hyperinflation crisis declared in 28f3b831a2 as local currency values plummeted by 121.2%.
ECN-EVT-02113,5,500,20af608f42,Hyperinflation,Hyperinflation crisis declared in 20af608f42 as local currency values plummeted by 121.0%.
ECN-EVT-02114,5,500,f03d90fb8f,Hyperinflation,Hyperinflation crisis declared in f03d90fb8f as local currency values plummeted by 121.0%.
ECN-EVT-02115,5,500,3c04f1e4d3,Hyperinflation,Hyperinflation crisis declared in 3c04f1e4d3 as local currency values plummeted by 121.2%.
ECN-EVT-02116,5,500,123f4d1fb7,Hyperinflation,Hyperinflation crisis declared in 123f4d1fb7 as local currency values plummeted by 121.2%.
ECN-EVT-02117,5,500,15474381ae,Hyperinflation,Hyperinflation crisis declared in 15474381ae as local currency values plummeted by 121.2%.
ECN-EVT-02118,5,500,e905d91038,Hyperinflation,Hyperinflation crisis declared in e905d91038 as local currency values plummeted by 121.2%.
ECN-EVT-02119,5,500,f7ed0ea8ba,Hyperinflation,Hyperinflation crisis declared in f7ed0ea8ba as local currency values plummeted by 121.2%.
